"","values","value2"
"648",0.0312,0.0312
"649",0.0457,0.0457
"650",0.0471,0.0471
"651",0.04235,0.04235
"652",0.0496,0.0496
"653",0.02525,0.02525
"654",0.0246,0.0246
"655",0.0105,0.0105
"656",0.0125,0.0125
"657",0.01375,0.01375
"658",0.0114,0.0114
"659",0.01315,0.01315
"660",0.0113,0.0113
"661",0.0161,0.0161
"662",0.0084,0.0084
"663",0.00935,0.00935
"664",0.0156,0.0156
"665",0.01275,0.01275
"666",0.0124,0.0124
"667",0.02105,0.02105
"668",0.011,0.011
"669",0.0185,0.0185
"670",0.016,0.016
"671",0.0455,0.0455
"672",0.0077,0.0077
"673",0.05645,0.05645
"674",0.0131,0.0131
"675",0.0817,0.0817
"676",0.0158,0.0158
"677",0.11515,0.11515
"678",0.0329,0.0329
"679",0.11295,0.11295
"680",0.0128,0.0128
"681",0.0997,0.0997
"682",0.0369,0.0369
"683",0.04625,0.04625
"684",0.0467,0.0467
"685",0.04185,0.04185
"686",0.0368,0.0368
"687",0.0422,0.0422
"688",0.0246,0.0246
"689",0.0173,0.0173
"690",0.0274,0.0274
"691",0.0167,0.0167
"692",0.0163,0.0163
"693",0.01425,0.01425
"694",0.0076,0.0076
"695",0.0137,0.0137
"696",0.0092,0.0092
"697",0.03375,0.03375
"698",0.0166,0.0166
"699",0.03565,0.03565
"700",0.0159,0.0159
"701",0.015,0.015
"702",0.0089,0.0089
"703",0.01465,0.01465
"704",0.0068,0.0068
"705",0.01655,0.01655
"706",0.0096,0.0096
"707",0.0432,0.0432
"708",0.0091,0.0091
"709",0.05615,0.05615
"710",0.0102,0.0102
"711",0.08525,0.08525
"712",0.0104,0.0104
"713",0.0968,0.0968
"714",0.0291,0.0291
"715",0.127,0.127
"716",0.0116,0.0116
"717",0.03255,0.03255
"718",0.0351,0.0351
"719",0.0375,0.0375
"720",0.0147,0.0147
"721",0.0433,0.0433
"722",0.0299,0.0299
"723",0.033,0.033
"724",0.0099,0.0099
"725",0.00985,0.00985
"726",0.0199,0.0199
"727",0.0139,0.0139
"728",0.0073,0.0073
"729",0.0158,0.0158
"730",0.0068,0.0068
"731",0.0148,0.0148
"732",0.0171,0.0171
"733",0.02795,0.02795
"734",0.0195,0.0195
"735",0.02165,0.02165
"736",0.0095,0.0095
"737",0.00905,0.00905
"738",0.009,0.009
"739",0.0653,0.0653
"740",0.0206,0.0206
"741",0.0488,0.0488
"742",0.0168,0.0168
"743",0.07695,0.07695
"744",0.0136,0.0136
"745",0.0953,0.0953
"746",0.0169,0.0169
"747",0.11445,0.11445
"748",0.0162,0.0162
"749",0.13235,0.13235
"750",0.0201,0.0201
"751",0.10495,0.10495
"752",0.028,0.028
"753",0.0268,0.0268
"754",0.048,0.048
"755",0.02845,0.02845
"756",0.0163,0.0163
"757",0.01515,0.01515
"758",0.0102,0.0102
"759",0.01155,0.01155
"760",0.0063,0.0063
"761",0.01185,0.01185
"762",0.0136,0.0136
"763",0.01185,0.01185
"764",0.0093,0.0093
"765",0.02285,0.02285
"766",0.0127,0.0127
"767",0.03155,0.03155
"768",0.0184,0.0184
"769",0.00885,0.00885
"770",0.0093,0.0093
"771",0.02365,0.02365
"772",0.0128,0.0128
"773",0.023,0.023
"774",0.0141,0.0141
"775",0.036,0.036
"776",0.0209,0.0209
"777",0.0635,0.0635
"778",0.0191,0.0191
"779",0.0734,0.0734
"780",0.0168,0.0168
"781",0.1154,0.1154
"782",0.0261,0.0261
"783",0.1388,0.1388
"784",0.0303,0.0303
"785",0.04755,0.04755
"786",0.0167,0.0167
"787",0.03165,0.03165
"788",0.0115,0.0115
"789",0.01585,0.01585
"790",0.0243,0.0243
"791",0.01685,0.01685
"792",0.0091,0.0091
"793",0.0102,0.0102
"794",0.0087,0.0087
"795",0.0097,0.0097
"796",0.0073,0.0073
"797",0.01295,0.01295
"798",0.0083,0.0083
"799",0.011,0.011
"800",0.0125,0.0125
"801",0.0121,0.0121
"802",0.0115,0.0115
"803",0.0106,0.0106
"804",0.0061,0.0061
"805",0.0199,0.0199
"806",0.0092,0.0092
"807",0.03565,0.03565
"808",0.0142,0.0142
"809",0.0262,0.0262
"810",0.0224,0.0224
"811",0.07745,0.07745
"812",0.0163,0.0163
"813",0.04885,0.04885
"814",0.0174,0.0174
"815",0.0873,0.0873
"816",0.0215,0.0215
"817",0.11075,0.11075
"818",0.0468,0.0468
"819",0.08005,0.08005
"820",0.0555,0.0555
"821",0.03425,0.03425
"822",0.0373,0.0373
"823",0.02565,0.02565
"824",0.0287,0.0287
"825",0.0136,0.0136
"826",0.0109,0.0109
"827",0.01355,0.01355
"828",0.0072,0.0072
"829",0.0101,0.0101
"830",0.0088,0.0088
"831",0.01025,0.01025
"832",0.0136,0.0136
"833",0.0123,0.0123
"834",0.0188,0.0188
"835",0.0104,0.0104
"836",0.0077,0.0077
"837",0.01295,0.01295
"838",0.0083,0.0083
"839",0.0181,0.0181
"840",0.0117,0.0117
"841",0.0319,0.0319
"842",0.0162,0.0162
"843",0.06345,0.06345
"844",0.0138,0.0138
"845",0.108,0.108
"846",0.0182,0.0182
"847",0.1462,0.1462
"848",0.0164,0.0164
"849",0.106,0.106
"850",0.0135,0.0135
"851",0.1218,0.1218
"852",0.0435,0.0435
"853",0.0892,0.0892
"854",0.0322,0.0322
"855",0.02595,0.02595
"856",0.0128,0.0128
"857",0.02065,0.02065
"858",0.0239,0.0239
"859",0.01165,0.01165
"860",0.0101,0.0101
"861",0.01025,0.01025
"862",0.0062,0.0062
"863",0.0104,0.0104
"864",0.0094,0.0094
"865",0.00965,0.00965
"866",0.0068,0.0068
"867",0.01665,0.01665
"868",0.0177,0.0177
"869",0.0153,0.0153
"870",0.0081,0.0081
"871",0.0122,0.0122
"872",0.0088,0.0088
"873",0.04905,0.04905
"874",0.0117,0.0117
"875",0.06835,0.06835
"876",0.0146,0.0146
"877",0.06815,0.06815
"878",0.02,0.02
"879",0.0947,0.0947
"880",0.0283,0.0283
"881",0.12635,0.12635
"882",0.019,0.019
"883",0.10165,0.10165
"884",0.0276,0.0276
"885",0.04075,0.04075
"886",0.0447,0.0447
"887",0.03165,0.03165
"888",0.0339,0.0339
"889",0.019,0.019
"890",0.0267,0.0267
"891",0.03015,0.03015
"892",0.0207,0.0207
"893",0.0114,0.0114
"894",0.0119,0.0119
"895",0.00915,0.00915
"896",0.0072,0.0072
"897",0.01225,0.01225
"898",0.0077,0.0077
"899",0.0179,0.0179
"900",0.0078,0.0078
"901",0.01115,0.01115
"902",0.0056,0.0056
"903",0.01905,0.01905
"904",0.0092,0.0092
"905",0.05085,0.05085
"906",0.0133,0.0133
"907",0.0696,0.0696
"908",0.0089,0.0089
"909",0.1256,0.1256
"910",0.0187,0.0187
"911",0.08955,0.08955
"912",0.0377,0.0377
"913",0.06995,0.06995
"914",0.0488,0.0488
"915",0.0261,0.0261
"916",0.0098,0.0098
"917",0.02155,0.02155
"918",0.0103,0.0103
"919",0.0207,0.0207
"920",0.0072,0.0072
"921",0.01245,0.01245
"922",0.0106,0.0106
"923",0.01185,0.01185
"924",0.0062,0.0062
"925",0.01165,0.01165
"926",0.0133,0.0133
"927",0.01785,0.01785
"928",0.0058,0.0058
"929",0.0111,0.0111
"930",0.0118,0.0118
"931",0.0675,0.0675
"932",0.0073,0.0073
"933",0.1201,0.1201
"934",0.0087,0.0087
"935",0.1065,0.1065
"936",0.0117,0.0117
"937",0.12025,0.12025
"938",0.0253,0.0253
"939",0.0462,0.0462
"940",0.0528,0.0528
"941",0.0441,0.0441
"942",0.0282,0.0282
"943",0.0436,0.0436
"944",0.0303,0.0303
"945",0.05705,0.05705
"946",0.0204,0.0204
"947",0.03695,0.03695
"948",0.0188,0.0188
"949",0.02175,0.02175
"950",0.0189,0.0189
"951",0.01275,0.01275
"952",0.0152,0.0152
"953",0.0106,0.0106
"954",0.0053,0.0053
"955",0.00685,0.00685
"956",0.0051,0.0051
"957",0.01365,0.01365
"958",0.0067,0.0067
"959",0.013,0.013
"960",0.0093,0.0093
"961",0.0148,0.0148
"962",0.0048,0.0048
"963",0.0378,0.0378
"964",0.0082,0.0082
"965",0.09135,0.09135
"966",0.0315,0.0315
"967",0.08225,0.08225
"968",0.0176,0.0176
"969",0.06425,0.06425
"970",0.0287,0.0287
"971",0.05585,0.05585
"972",0.0525,0.0525
"973",0.03945,0.03945
"974",0.0367,0.0367
"975",0.02735,0.02735
"976",0.0306,0.0306
"977",0.01735,0.01735
"978",0.0086,0.0086
"979",0.0117,0.0117
"980",0.0077,0.0077
"981",0.01105,0.01105
"982",0.008,0.008
"983",0.01165,0.01165
"984",0.0065,0.0065
"985",0.0121,0.0121
"986",0.0065,0.0065
"987",0.01355,0.01355
"988",0.0064,0.0064
"989",0.04675,0.04675
"990",0.0109,0.0109
"991",0.03105,0.03105
