"","values","value2"
"827",0.04775,0.04775
"828",0.0214,0.0214
"829",0.0379,0.0379
"830",0.0294,0.0294
"831",0.0364,0.0364
"832",0.0489,0.0489
"833",0.068,0.068
"834",0.0351,0.0351
"835",0.0328,0.0328
"836",0.0281,0.0281
"837",0.0409,0.0409
"838",0.1019,0.1019
"839",0.0451,0.0451
"840",0.0524,0.0524
"841",0.04395,0.04395
"842",0.0489,0.0489
"843",0.07535,0.07535
"844",0.0497,0.0497
"845",0.1413,0.1413
"846",0.062,0.062
"847",0.15525,0.15525
"848",0.0495,0.0495
"849",0.1172,0.1172
"850",0.0426,0.0426
"851",0.1576,0.1576
"852",0.0683,0.0683
"853",0.10785,0.10785
"854",0.0531,0.0531
"855",0.04275,0.04275
"856",0.032,0.032
"857",0.0387,0.0387
"858",0.0366,0.0366
"859",0.0375,0.0375
"860",0.0334,0.0334
"861",0.0394,0.0394
"862",0.0212,0.0212
"863",0.13425,0.13425
"864",0.0209,0.0209
"865",0.02815,0.02815
"866",0.0186,0.0186
"867",0.0316,0.0316
"868",0.0447,0.0447
"869",0.0559,0.0559
"870",0.029,0.029
"871",0.02925,0.02925
"872",0.0439,0.0439
"873",0.0693,0.0693
"874",0.0381,0.0381
"875",0.0776,0.0776
"876",0.0617,0.0617
"877",0.08015,0.08015
"878",0.0588,0.0588
"879",0.1103,0.1103
"880",0.0654,0.0654
"881",0.144,0.144
"882",0.0763,0.0763
"883",0.1105,0.1105
"884",0.058,0.058
"885",0.09505,0.09505
"886",0.0622,0.0622
"887",0.0423,0.0423
"888",0.0433,0.0433
"889",0.0338,0.0338
"890",0.0389,0.0389
"891",0.04845,0.04845
"892",0.0335,0.0335
"893",0.04745,0.04745
"894",0.0311,0.0311
"895",0.05605,0.05605
"896",0.0384,0.0384
"897",0.04265,0.04265
"898",0.0279,0.0279
"899",0.0375,0.0375
"900",0.0332,0.0332
"901",0.04285,0.04285
"902",0.0249,0.0249
"903",0.0283,0.0283
"904",0.0237,0.0237
"905",0.07385,0.07385
"906",0.045,0.045
"907",0.1013,0.1013
"908",0.0441,0.0441
"909",0.1379,0.1379
"910",0.0409,0.0409
"911",0.09825,0.09825
"912",0.0898,0.0898
"913",0.0988,0.0988
"914",0.0688,0.0688
"915",0.0557,0.0557
"916",0.0337,0.0337
"917",0.04545,0.04545
"918",0.0239,0.0239
"919",0.04315,0.04315
"920",0.0391,0.0391
"921",0.04935,0.04935
"922",0.0355,0.0355
"923",0.07985,0.07985
"924",0.0272,0.0272
"925",0.1863,0.1863
"926",0.0919,0.0919
"927",0.0515,0.0515
"928",0.0334,0.0334
"929",0.04275,0.04275
"930",0.0432,0.0432
"931",0.0905,0.0905
"932",0.0303,0.0303
"933",0.13645,0.13645
"934",0.0364,0.0364
"935",0.12995,0.12995
"936",0.0574,0.0574
"937",0.14635,0.14635
"938",0.068,0.068
"939",0.06095,0.06095
"940",0.0663,0.0663
"941",0.053,0.053
"942",0.0473,0.0473
"943",0.05255,0.05255
"944",0.0486,0.0486
"945",0.06715,0.06715
"946",0.0429,0.0429
"947",0.06975,0.06975
"948",0.0446,0.0446
"949",0.0488,0.0488
"950",0.0402,0.0402
"951",0.0513,0.0513
"952",0.0618,0.0618
"953",0.0293,0.0293
"954",0.022,0.022
"955",0.0285,0.0285
"956",0.024,0.024
"957",0.05105,0.05105
"958",0.0219,0.0219
"959",0.05835,0.05835
"960",0.0297,0.0297
"961",0.0346,0.0346
"962",0.0217,0.0217
"963",0.0464,0.0464
"964",0.0341,0.0341
"965",0.11105,0.11105
"966",0.0975,0.0975
"967",0.0957,0.0957
"968",0.0534,0.0534
"969",0.10135,0.10135
"970",0.058,0.058
"971",0.0682,0.0682
"972",0.0637,0.0637
"973",0.0687,0.0687
"974",0.0522,0.0522
"975",0.0587,0.0587
"976",0.0491,0.0491
"977",0.1395,0.1395
"978",0.0264,0.0264
"979",0.0503,0.0503
"980",0.029,0.029
"981",0.0555,0.0555
"982",0.0329,0.0329
"983",0.05085,0.05085
"984",0.0238,0.0238
"985",0.036,0.036
"986",0.0247,0.0247
"987",0.04975,0.04975
"988",0.0525,0.0525
"989",0.06365,0.06365
"990",0.0459,0.0459
"991",0.09485,0.09485
"992",0.0453,0.0453
"993",0.14545,0.14545
"994",0.0474,0.0474
"995",0.15345,0.15345
"996",0.0419,0.0419
"997",0.11655,0.11655
"998",0.0662,0.0662
"999",0.0454,0.0454
"1000",0.048,0.048
"1001",0.0306,0.0306
"1002",0.0328,0.0328
"1003",0.04215,0.04215
"1004",0.035,0.035
"1005",0.05655,0.05655
"1006",0.0151,0.0151
