"station","date","layer","secchi","salinity","do","wtemp","tss","chla_lo","chla_hi","tn_lo","tn_hi","tp_lo","tp_hi","din_lo","din_hi","po4_lo","po4_hi","tdn_lo","tdn_hi","tdp_lo","tdp_hi","nh4_lo","nh4_hi","no23_lo","no23_hi"
"CB5.4","1997-02-12","S",1.4,9.7,12.4,3.3,15.6,8.3,8.3,0.654,0.654,0.018,0.018,0.3668,0.3668,0,0,0.57,0.57,0.003,0.003,0.009,0.009,0.3578,0.3578
"CB5.4","1997-03-05","AP",NA,12.9,12.3,6.9,6.2,19.7,19.7,0.642,0.642,0.022,0.022,0.2267,0.2267,0,0,0.445,0.445,0.008,0.008,0.01,0.01,0.2167,0.2167
"CB5.4","1997-03-05","B",NA,17.8,10,6.5,18.6,23.5,23.5,0.547,0.547,0.038,0.038,0.1226,0.1226,0,0,0.296,0.296,0.01,0.01,0.0308,0.0308,0.0918,0.0918
"CB5.4","1997-03-05","BP",NA,NA,NA,NA,25.5,21.5,21.5,0.583,0.583,0.045,0.045,0.1182,0.1182,0,0,0.299,0.299,0.01,0.01,0.0274,0.0274,0.0908,0.0908
"CB5.4","1997-03-05","S",1.4,12.4,13.4,7.1,4.5,15.9,15.9,0.618,0.618,0.017,0.017,0.2564,0.2564,0,0,0.456,0.456,0.005,0.005,0.0083,0.0083,0.2481,0.2481
"CB5.4","1997-04-03","AP",NA,10.1,13,9.4,30.4,53.3,53.3,0.926,0.926,0.029,0.029,0.3686,0.3686,0.004,0.004,0.548,0.548,0.003,0.003,0.0038,0.0038,0.3648,0.3648
"CB5.4","1997-04-03","B",NA,15.1,10.3,9.7,68.4,47,47,0.771,0.771,0.064,0.064,0.0916,0.0916,0.002,0.002,0.291,0.291,0.003,0.003,0.0166,0.0166,0.075,0.075
"CB5.4","1997-04-03","S",0.6,9.3,13,9.9,23.6,26.3,26.3,1.023,1.023,0.04,0.04,NA,NA,0.007,0.007,0.786,0.786,0.006,0.006,NA,NA,0.551,0.551
"CB5.4","1997-05-13","AP",NA,11.51,10,15.1,6.2,9,9,0.729,0.729,0.019,0.019,0.2438,0.2438,NA,NA,0.528,0.528,0.007,0.007,0.0302,0.0302,0.2136,0.2136
"CB5.4","1997-05-13","B",NA,15.95,7,14.4,8.4,10,10,0.703,0.703,0.022,0.022,0.219,0.219,4e-04,4e-04,0.54,0.54,0.005,0.005,0.1007,0.1007,0.1183,0.1183
"CB5.4","1997-05-13","BP",NA,15.54,7,14.3,6,5.2,5.2,0.64,0.64,0.019,0.019,0.2376,0.2376,3e-04,3e-04,0.477,0.477,0.004,0.004,0.1074,0.1074,0.1302,0.1302
"CB5.4","1997-05-13","S",1.2,11.33,10.1,15.2,5.5,7.9,7.9,0.752,0.752,0.021,0.021,0.2267,0.2267,NA,NA,0.574,0.574,0.008,0.008,0.0251,0.0251,0.2016,0.2016
"CB5.4","1997-06-10","AP",NA,12.76,9.8,17.9,13.2,8.5,8.5,0.581,0.581,0.0213,0.0213,0.2241,0.2241,NA,NA,0.45,0.45,0.007,0.007,0.0311,0.0311,0.193,0.193
"CB5.4","1997-06-10","BP",NA,23.71,6.5,17.4,40,3.3,3.3,0.333,0.333,0.0291,0.0291,0.1402,0.1402,0.0032,0.0032,0.333,0.333,0.012,0.012,0.1002,0.1002,0.04,0.04
"CB5.4","1997-06-10","S",1.6,11.79,9.4,19.9,4.8,7.8,7.8,0.513,0.513,0.0183,0.0183,0.2408,0.2408,NA,NA,0.397,0.397,0.007,0.007,0.0358,0.0358,0.205,0.205
"CB5.4","1997-07-14","AP",NA,13.91,8.5,26.2,6.7,9,9,0.487,0.487,0.0278,0.0278,NA,NA,0.002,0.002,0.247,0.247,0.005,0.005,NA,NA,9e-04,9e-04
"CB5.4","1997-07-14","B",NA,22.57,1.4,24.6,6.8,0.9,0.9,0.33,0.33,0.0288,0.0288,0.1119,0.1119,0.0198,0.0198,0.242,0.242,0.0172,0.0172,0.1032,0.1032,0.0087,0.0087
"CB5.4","1997-07-14","BP",NA,21.92,1.1,24.4,7.6,0,0,0.448,0.448,0.0343,0.0343,0.1119,0.1119,0.0172,0.0172,0.345,0.345,0.0214,0.0214,0.1035,0.1035,0.0084,0.0084
"CB5.4","1997-07-14","S",1.3,13.97,9.3,28.3,8.5,8.9,8.9,0.484,0.484,0.0331,0.0331,0,6e-04,0.0023,0.0023,0.197,0.197,0.005,0.005,NA,NA,0.0015,0.0015
"CB5.4","1997-07-28","AP",NA,14.66,6.9,26.2,6.3,5.8,5.8,0.44,0.44,0.0329,0.0329,0.0445,0.0445,0.0038,0.0038,0.262,0.262,0.0089,0.0089,0.0418,0.0418,0.0027,0.0027
"CB5.4","1997-07-28","B",NA,22.57,2.9,24.8,14,3.5,3.5,0.495,0.495,0.048,0.048,0.1413,0.1413,0.0221,0.0221,0.364,0.364,0.0273,0.0273,0.1329,0.1329,0.0084,0.0084
"CB5.4","1997-07-28","BP",NA,22.43,3,24.9,13.7,2.3,2.3,0.453,0.453,0.0444,0.0444,0.1397,0.1397,0.0223,0.0223,0.33,0.33,0.0243,0.0243,0.1323,0.1323,0.0074,0.0074
"CB5.4","1997-07-28","S",1.3,13.98,9.9,27.2,8.1,17.4,17.4,0.569,0.569,0.0488,0.0488,NA,NA,0.007,0.007,0.237,0.237,0.0137,0.0137,NA,NA,0.0016,0.0016
"CB5.4","1997-08-11","AP",NA,15.03,8.6,26,5.3,6.5,6.5,0.474,0.474,0.0327,0.0327,0.0123,0.0123,9e-04,9e-04,0.235,0.235,0.0107,0.0107,0.0118,0.0118,5e-04,5e-04
"CB5.4","1997-08-11","B",NA,23.96,2.7,25.2,7.5,0.8,0.8,0.405,0.405,0.0572,0.0572,0.2163,0.2163,0.0462,0.0462,0.388,0.388,0.0472,0.0472,0.2063,0.2063,0.01,0.01
"CB5.4","1997-08-11","BP",NA,22.87,2.4,25.3,2.7,1.6,1.6,0.38,0.38,0.0502,0.0502,0.2012,0.2012,0.042,0.042,0.38,0.38,0.0442,0.0442,0.1943,0.1943,0.0069,0.0069
"CB5.4","1997-08-11","S",1.7,14.92,8.9,27.2,5.2,6.9,6.9,0.472,0.472,0.0356,0.0356,0.0107,0.0107,7e-04,7e-04,0.238,0.238,0.0116,0.0116,0.01,0.01,7e-04,7e-04
"CB5.4","1997-08-26","AP",NA,18.49,6.7,25.7,22.9,3.7,3.7,0.36,0.36,0.0374,0.0374,0.0214,0.0214,0.003,0.003,0.269,0.269,0.0134,0.0134,0.0146,0.0146,0.0068,0.0068
"CB5.4","1997-08-26","B",NA,19.94,2.4,25.9,27,1.4,1.4,0.498,0.498,0.0609,0.0609,0.2577,0.2577,0.0403,0.0403,0.498,0.498,0.0469,0.0469,0.2406,0.2406,0.0171,0.0171
"CB5.4","1997-08-26","BP",NA,19.41,4.3,25.8,26.4,1.4,1.4,0.565,0.565,0.0474,0.0474,0.1457,0.1457,0.0236,0.0236,0.398,0.398,0.0334,0.0334,0.1355,0.1355,0.0102,0.0102
"CB5.4","1997-08-26","S",1.6,16.95,6.9,25.3,20.2,4.6,4.6,0.427,0.427,0.0329,0.0329,0.0106,0.0106,0.0014,0.0014,0.263,0.263,0.0099,0.0099,0.0039,0.0039,0.0067,0.0067
"CB5.4","1997-09-09","AP",NA,19.01,6.7,23.7,6.2,5.1,5.1,0.39,0.39,0.0305,0.0305,0.0148,0.0148,0.0021,0.0021,0.252,0.252,0.0105,0.0105,0.0096,0.0096,0.0052,0.0052
"CB5.4","1997-09-09","B",NA,22.35,3.9,24.2,9.3,1.4,1.4,0.366,0.366,0.0364,0.0364,0.0722,0.0722,0.0166,0.0166,0.269,0.269,0.0244,0.0244,0.0647,0.0647,0.0075,0.0075
"CB5.4","1997-09-09","BP",NA,21.66,4.4,24,7.2,2.2,2.2,0.393,0.393,0.0338,0.0338,0.0627,0.0627,0.0128,0.0128,0.261,0.261,0.0208,0.0208,0.0545,0.0545,0.0082,0.0082
"CB5.4","1997-09-09","S",1.7,18.94,7.3,23.7,6.8,2.5,2.5,0.398,0.398,0.0276,0.0276,0.0119,0.0119,0.0017,0.0017,0.234,0.234,0.0096,0.0096,0.007,0.007,0.0049,0.0049
"CB5.4","1997-10-14","AP",NA,21.59,4.6,21.1,27.2,1.9,1.9,NA,NA,0.0245,0.0245,0.0846,0.0846,0.0045,0.0045,0.331,0.331,0.0105,0.0105,0.0634,0.0634,0.0212,0.0212
"CB5.4","1997-10-14","B",NA,22.36,2.5,21,31.3,2.7,2.7,0.633,0.633,0.0418,0.0418,0.1834,0.1834,0.0196,0.0196,0.429,0.429,0.0228,0.0228,0.1506,0.1506,0.0328,0.0328
"CB5.4","1997-10-14","BP",NA,22.25,3.3,21.1,24,0.8,0.8,0.525,0.525,0.0356,0.0356,0.135,0.135,0.0135,0.0135,0.382,0.382,0.0186,0.0186,0.1064,0.1064,0.0286,0.0286
"CB5.4","1997-10-14","S",1.6,19.54,8.1,21,18,4,4,0.494,0.494,0.0231,0.0231,NA,NA,0,1e-04,0.254,0.254,0.0071,0.0071,NA,NA,NA,NA
"CB5.4","1997-11-18","AP",NA,18.71,9.7,11.5,16.3,6.9,6.9,0.355,0.355,0.0219,0.0219,0.0152,0.0152,6e-04,6e-04,0.281,0.281,0.0069,0.0069,0.0141,0.0141,0.0011,0.0011
"CB5.4","1997-11-18","B",NA,21.31,7.8,12.7,34.7,5.6,5.6,0.405,0.405,0.0347,0.0347,0.074,0.074,0.0034,0.0034,0.307,0.307,0.0087,0.0087,0.0634,0.0634,0.0106,0.0106
"CB5.4","1997-11-18","BP",NA,20.15,8.7,12.1,17.3,8.2,8.2,0.337,0.337,0.0194,0.0194,0.0339,0.0339,8e-04,8e-04,0.278,0.278,0.0064,0.0064,0.0283,0.0283,0.0056,0.0056
"CB5.4","1997-11-18","S",1.7,17.79,10.7,10.9,18.4,8.7,8.7,0.379,0.379,0.0225,0.0225,0.0039,0.0039,3e-04,3e-04,0.264,0.264,0.0055,0.0055,0.0033,0.0033,6e-04,6e-04
"CB5.4","1997-12-10","AP",NA,18.5,10.2,7.7,14.4,3.3,3.3,0.349,0.349,0.0221,0.0221,0.0128,0.0128,0,2e-04,0.268,0.268,0.0121,0.0121,0.0089,0.0089,0.0039,0.0039
"CB5.4","1997-12-10","B",NA,19.93,8.5,8.7,32.5,14.4,14.4,0.523,0.523,0.0434,0.0434,0.0552,0.0552,0.001,0.001,0.295,0.295,0.0134,0.0134,0.0444,0.0444,0.0108,0.0108
"CB5.4","1997-12-10","S",4.1,17.97,10.2,7.8,14.7,2.1,2.1,0.432,0.432,0.0183,0.0183,0.0189,0.0189,3e-04,3e-04,0.256,0.256,0.0083,0.0083,0.0118,0.0118,0.0071,0.0071
"CB5.4","1998-01-13","AP",NA,17.26,11,6.54,6.2,7.298,7.298,0.373,0.373,0.0134,0.0134,0.022,0.022,0.0022,0.0022,0.245,0.245,0.0026,0.0026,0.0093,0.0093,0.0127,0.0127
