,station,date,layer,secchi,chla,do,tn,tp,po4f,pp,tdp,no23f,nh4f,tdn,pn,tss
21567,CB5.4,1996-08-27,S,,,,,,,,,,,,,
21568,CB5.4,1996-09-10,B,,,,,,,,,,,,,
21569,CB5.4,1996-09-10,S,,,,,,,,,,,,,
21570,CB5.4,1996-10-12,B,,,,,,,,,,,,,
21571,CB5.4,1996-10-12,S,,,,,,,,,,,,,
21572,CB5.4,1996-11-21,B,,,,,,,,,,,,,
21573,CB5.4,1996-11-21,S,,,,,,,,,,,,,
21574,CB5.4,1996-12-12,B,,,,,,,,,,,,,
21575,CB5.4,1996-12-12,S,,,,,,,,,,,,,
21576,CB5.4,1997-01-15,B,,,,,,,,,,,,,
21577,CB5.4,1997-01-15,S,,,,,,,,,,,,,
21578,CB5.4,1997-02-12,B,,,,,,,,,,,,,
21579,CB5.4,1997-02-12,S,,,,,,,,,,,,,
21580,CB5.4,1997-03-05,B,,,,,,,,,,,,,
21581,CB5.4,1997-03-05,S,,,,,,,,,,,,,
21582,CB5.4,1997-04-03,B,,,,,,,,,,,,,
21583,CB5.4,1997-04-03,S,,,,,,,,,,,,,
21584,CB5.4,1997-05-13,B,,,,,,,,,,,,,
21585,CB5.4,1997-05-13,S,,,,,,,,,,,,,
21586,CB5.4,1997-06-10,B,,,,,,,,,,,,,
21587,CB5.4,1997-06-10,S,,,,,,,,,,,,,
21588,CB5.4,1997-07-14,B,,,,,,,,,,,,,
21589,CB5.4,1997-07-14,S,,,,,,,,,,,,,
21590,CB5.4,1997-07-28,B,,,,,,,,,,,,,
21591,CB5.4,1997-07-28,S,,,,,,,,,,,,,
21592,CB5.4,1997-08-11,B,,,,,,,,,,,,,
21593,CB5.4,1997-08-11,S,,,,,,,,,,,,,
21594,CB5.4,1997-08-26,B,,,,,,,,,,,,,
21595,CB5.4,1997-08-26,S,,,,,,,,,,,,,
21596,CB5.4,1997-09-09,B,,,,,,,,,,,,,
21597,CB5.4,1997-09-09,S,,,,,,,,,,,,,
21598,CB5.4,1997-10-14,B,,,,,,,,,,,,,
21599,CB5.4,1997-10-14,S,,,,,,,,,,,,,
21600,CB5.4,1997-11-18,B,,,,,,,,,,,,,
21601,CB5.4,1997-11-18,S,,,,,,,,,,,,,
21602,CB5.4,1997-12-10,B,,,,,,,,,,,,,
21603,CB5.4,1997-12-10,S,,,,,,,,,,,,,
21604,CB5.4,1998-01-13,B,,,,,,,,,,,,,
21605,CB5.4,1998-01-13,S,,,,,,,,,,,,,
21606,CB5.4,1998-02-10,B,,,,,,,,,,,,,
21607,CB5.4,1998-02-10,S,,,,,,,,,,,,,
21608,CB5.4,1998-03-24,B,,,,,,,,,,,,,
21609,CB5.4,1998-03-24,S,,,,,,,,,,,,,
21610,CB5.4,1998-04-07,B,,,,,,,,,,,,,
21611,CB5.4,1998-04-07,S,,,,,,,,,,,,,
21612,CB5.4,1998-05-19,B,,,,,,,,,,,,,
21613,CB5.4,1998-05-19,S,,,,,,,,,,,,,
21614,CB5.4,1998-06-02,B,,,,,,,,,,,,,
21615,CB5.4,1998-06-02,S,,,,,,,,,,,,,
21616,CB5.4,1998-07-08,B,,,,,,,,,,,,,
21617,CB5.4,1998-07-08,S,,,,,,,,,,,,,
21618,CB5.4,1998-07-21,B,,,,,,,,,,,,,
21619,CB5.4,1998-07-21,S,,,,,,,,,,,,,
21620,CB5.4,1998-08-07,B,,,,,,,,,,,,,
21621,CB5.4,1998-08-07,S,,,,,,,,,,,,,
21622,CB5.4,1998-08-18,B,,,,,,,,,,,,,
21623,CB5.4,1998-08-18,S,,,,,,,,,,,,,
21624,CB5.4,1998-09-02,B,,,,,,,,,,,,,
21625,CB5.4,1998-09-02,S,,,,,,,,,,,,,
21626,CB5.4,1998-10-13,B,,,,,,,,,,,,,
21627,CB5.4,1998-10-13,S,,,,,,,,,,,,,
21628,CB5.4,1998-11-17,B,,,,,,,,,,,,,
21629,CB5.4,1998-11-17,S,,,,,,,,,,,,,
21630,CB5.4,1998-12-21,B,,,,,,,,,,,,,
21631,CB5.4,1998-12-21,S,,,,,,,,,,,,,
21632,CB5.4,1999-01-19,B,,,,,,,,,,,,,
21633,CB5.4,1999-01-19,S,,,,,,,,,,,,,
21634,CB5.4,1999-02-10,B,,,,,,,,,,,,,
21635,CB5.4,1999-02-10,S,,,,,,,,,,,,,
21636,CB5.4,1999-03-18,B,,,,,,,,,,,,,
21637,CB5.4,1999-03-18,S,,,,,,,,,,,,,
21638,CB5.4,1999-04-20,B,,,,,,,,,,,,,
21639,CB5.4,1999-04-20,S,,,,,,,,,,,,,
21640,CB5.4,1999-05-13,B,,,,,,,,,,,,,
21641,CB5.4,1999-05-13,S,,,,,,,,,,,,,
21642,CB5.4,1999-06-15,B,,,,,,,,,,,,,
21643,CB5.4,1999-06-15,S,,,,,,,,,,,,,
21644,CB5.4,1999-07-07,B,,,,,,,,,,,,,
21645,CB5.4,1999-07-07,S,,,,,,,,,,,,,
21646,CB5.4,1999-07-20,B,,,,,,,,,,,,,
21647,CB5.4,1999-07-20,S,,,,,,,,,,,,,
21648,CB5.4,1999-08-11,S,,,,,,,,,,,,,
21649,CB5.4,1999-08-17,B,,,,,,,,,,,,,
21650,CB5.4,1999-08-17,S,,,,,,,,,,,,,
21651,CB5.4,1999-09-28,B,,,,,,,,,,,,,
21652,CB5.4,1999-09-28,S,,,,,,,,,,,,,
21653,CB5.4,1999-10-13,B,,,,,,,,,,,,,
21654,CB5.4,1999-10-13,S,,,,,,,,,,,,,
21655,CB5.4,1999-11-08,B,,,,,,,,,,,,,
21656,CB5.4,1999-11-08,S,,,,,,,,,,,,,
21657,CB5.4,1999-12-09,B,,,,,,,,,,,,,
21658,CB5.4,1999-12-09,S,,,,,,,,,,,,,
21659,CB5.4,2000-02-22,B,,,,,,,,,,,,,
21660,CB5.4,2000-02-22,S,,,,,,,,,,,,,
21661,CB5.4,2000-03-15,B,,,,,,,,,,,,,
21662,CB5.4,2000-03-15,S,,,,,,,,,,,,,
21663,CB5.4,2000-04-20,B,,,,,,,,,,,,,
21664,CB5.4,2000-04-20,S,,,,,,,,,,,,,
21665,CB5.4,2000-06-02,B,,,,,,,,,,,,,
21666,CB5.4,2000-06-02,S,,,,,,,,,,,,,
21667,CB5.4,2000-06-19,B,,,,,,,,,,,,,
21668,CB5.4,2000-06-19,S,,,,,,,,,,,,,
21669,CB5.4,2000-07-13,B,,,,,,,,,,,,,
21670,CB5.4,2000-07-13,S,,,,,,,,,,,,,
21671,CB5.4,2000-07-27,B,,,,,,,,,,,,,
21672,CB5.4,2000-07-27,S,,,,,,,,,,,,,
21673,CB5.4,2000-08-10,B,,,,,,,,,,,,,
21674,CB5.4,2000-08-10,S,,,,,,,,,,,,,
21675,CB5.4,2000-08-23,B,,,,,,,,,,,,,
21676,CB5.4,2000-08-23,S,,,,,,,,,,,,,
21677,CB5.4,2000-09-12,B,,,,,,,,,,,,,
21678,CB5.4,2000-09-12,S,,,,,,,,,,,,,
21679,CB5.4,2000-10-12,B,,,,,,,,,,,,,
21680,CB5.4,2000-10-12,S,,,,,,,,,,,,,
21681,CB5.4,2000-12-21,B,,,,,,,,,,,,,
21682,CB5.4,2000-12-21,S,,,,,,,,,,,,,
21683,CB5.4,2001-01-12,B,,,,,,,,,,,,,
21684,CB5.4,2001-01-12,S,,,,,,,,,,,,,
21685,CB5.4,2001-02-14,B,,,,,,,,,,,,,
21686,CB5.4,2001-02-14,S,,,,,,,,,,,,,
21687,CB5.4,2001-04-05,B,,,,,,,,,,,,,
21688,CB5.4,2001-04-05,S,,,,,,,,,,,,,
21689,CB5.4,2001-05-09,B,,,,,,,,,,,,,
21690,CB5.4,2001-05-09,S,,,,,,,,,,,,,
21691,CB5.4,2001-06-12,B,,,,,,,,,,,,,
21692,CB5.4,2001-06-12,S,,,,,,,,,,,,,
21693,CB5.4,2001-07-10,B,,,,,,,,,,,,,
21694,CB5.4,2001-07-10,S,,,,,,,,,,,,,
21695,CB5.4,2001-08-02,B,,,,,,,,,,,,,
21696,CB5.4,2001-08-02,S,,,,,,,,,,,,,
21697,CB5.4,2001-08-15,B,,,,,,,,,,,,,
21698,CB5.4,2001-08-15,S,,,,,,,,,,,,,
21699,CB5.4,2001-08-28,B,,,,,,,,,,,,,
21700,CB5.4,2001-08-28,S,,,,,,,,,,,,,
21701,CB5.4,2001-09-19,B,,,,,,,,,,,,,
21702,CB5.4,2001-09-19,S,,,,,,,,,,,,,
21703,CB5.4,2001-10-19,B,,,,,,,,,,,,,
21704,CB5.4,2001-10-19,S,,,,,,,,,,,,,
21705,CB5.4,2001-11-16,B,,,,,,,,,,,,,
21706,CB5.4,2001-11-16,S,,,,,,,,,,,,,
21707,CB5.4,2002-01-15,B,,,,,,,,,,,,,
21708,CB5.4,2002-01-15,S,,,,,,,,,,,,,
21709,CB5.4,2002-02-19,B,,,,,,,,,,,,,
21710,CB5.4,2002-02-19,S,,,,,,,,,,,,,
21711,CB5.4,2002-04-24,B,,,,,,,,,,,,,
21712,CB5.4,2002-04-24,S,,,,,,,,,,,,,
21713,CB5.4,2002-05-22,B,,,,,,,,,,,,,
21714,CB5.4,2002-05-22,S,,,,,,,,,,,,,
21715,CB5.4,2002-06-19,B,,,,,,,,,,,,,
21716,CB5.4,2002-06-19,S,,,,,,,,,,,,,
21717,CB5.4,2002-07-17,B,,,,,,,,,,,,,
21718,CB5.4,2002-07-17,S,,,,,,,,,,,,,
21719,CB5.4,2002-07-30,B,,,,,,,,,,,,,
21720,CB5.4,2002-07-30,S,,,,,,,,,,,,,
21721,CB5.4,2002-08-13,B,,,,,,,,,,,,,
21722,CB5.4,2002-08-13,S,,,,,,,,,,,,,
21723,CB5.4,2002-09-06,B,,,,,,,,,,,,,
21724,CB5.4,2002-09-06,S,,,,,,,,,,,,,
21725,CB5.4,2002-09-17,B,,,,,,,,,,,,,
21726,CB5.4,2002-09-17,S,,,,,,,,,,,,,
21727,CB5.4,2002-11-25,B,,,,,,,,,,,,,
21728,CB5.4,2002-11-25,S,,,,,,,,,,,,,
21729,CB5.4,2003-02-11,B,,,,,,,,,,,,,
21730,CB5.4,2003-02-11,S,,,,,,,,,,,,,
21731,CB5.4,2003-04-15,B,,,,,,,,,,,,,
21732,CB5.4,2003-04-15,S,,,,,,,,,,,,,
21733,CB5.4,2003-05-06,B,,,,,,,,,,,,,
21734,CB5.4,2003-05-06,S,,,,,,,,,,,,,
21735,CB5.4,2003-06-17,B,,,,,,,,,,,,,
21736,CB5.4,2003-06-17,S,,,,,,,,,,,,,
21737,CB5.4,2003-07-07,B,,,,,,,,,,,,,
21738,CB5.4,2003-07-07,S,,,,,,,,,,,,,
21739,CB5.4,2003-08-06,B,,,,,,,,,,,,,
21740,CB5.4,2003-08-06,S,,,,,,,,,,,,,
21741,CB5.4,2003-08-19,B,,,,,,,,,,,,,
21742,CB5.4,2003-08-19,S,,,,,,,,,,,,,
21743,CB5.4,2003-10-28,B,,,,,,,,,,,,,
21744,CB5.4,2003-10-28,S,,,,,,,,,,,,,
21745,CB5.4,2003-11-17,B,,,,,,,,,,,,,
21746,CB5.4,2003-11-17,S,,,,,,,,,,,,,
21747,CB5.4,2003-12-16,B,,,,,,,,,,,,,
21748,CB5.4,2003-12-16,S,,,,,,,,,,,,,
21749,CB5.4,2004-02-19,B,,,,,,,,,,,,,
21750,CB5.4,2004-02-19,S,,,,,,,,,,,,,
21751,CB5.4,2004-03-17,B,,,,,,,,,,,,,
21752,CB5.4,2004-03-17,S,,,,,,,,,,,,,
21753,CB5.4,2004-04-21,B,,,,,,,,,,,,,
21754,CB5.4,2004-04-21,S,,,,,,,,,,,,,
21755,CB5.4,2004-05-11,B,,,,,,,,,,,,,
21756,CB5.4,2004-05-11,S,,,,,,,,,,,,,
21757,CB5.4,2004-06-08,B,,,,,,,,,,,,,
21758,CB5.4,2004-06-08,S,,,,,,,,,,,,,
21759,CB5.4,2004-06-22,B,,,,,,,,,,,,,
21760,CB5.4,2004-06-22,S,,,,,,,,,,,,,
21761,CB5.4,2004-07-07,B,,,,,,,,,,,,,
21762,CB5.4,2004-07-07,S,,,,,,,,,,,,,
21763,CB5.4,2004-07-20,B,,,,,,,,,,,,,
21764,CB5.4,2004-07-20,S,,,,,,,,,,,,,
21765,CB5.4,2004-08-24,B,,,,,,,,,,,,,
21766,CB5.4,2004-08-24,S,,,,,,,,,,,,,
21767,CB5.4,2004-09-21,B,,,,,,,,,,,,,
21768,CB5.4,2004-09-21,S,,,,,,,,,,,,,
21769,CB5.4,2004-11-10,B,,,,,,,,,,,,,
21770,CB5.4,2004-11-10,S,,,,,,,,,,,,,
21771,CB5.4,2004-12-06,B,,,,,,,,,,,,,
21772,CB5.4,2004-12-06,S,,,,,,,,,,,,,
21773,CB5.4,2005-01-13,B,,,,,,,,,,,,,
21774,CB5.4,2005-01-13,S,,,,,,,,,,,,,
21775,CB5.4,2005-02-15,B,,,,,,,,,,,,,
21776,CB5.4,2005-02-15,S,,,,,,,,,,,,,
21777,CB5.4,2005-03-14,B,,,,,,,,,,,,,
21778,CB5.4,2005-03-14,S,,,,,,,,,,,,,
21779,CB5.4,2005-04-06,B,,,,,,,,,,,,,
21780,CB5.4,2005-04-06,S,,,,,,,,,,,,,
21781,CB5.4,2005-05-10,B,,,,,,,,,,,,,
21782,CB5.4,2005-05-10,S,,,,,,,,,,,,,
21783,CB5.4,2005-06-14,B,,,,,,,,,,,,,
21784,CB5.4,2005-06-14,S,,,,,,,,,,,,,
21785,CB5.4,2005-06-28,B,,,,,,,,,,,,,
21786,CB5.4,2005-06-28,S,,,,,,,,,,,,,
21787,CB5.4,2005-07-12,B,,,,,,,,,,,,,
21788,CB5.4,2005-07-12,S,,,,,,,,,,,,,
21789,CB5.4,2005-07-26,B,,,,,,,,,,,,,
21790,CB5.4,2005-07-26,S,,,,,,,,,,,,,
21791,CB5.4,2005-08-09,B,,,,,,,,,,,,,
21792,CB5.4,2005-08-09,S,,,,,,,,,,,,,
21793,CB5.4,2005-08-23,B,,,,,,,,,,,,,
21794,CB5.4,2005-08-23,S,,,,,,,,,,,,,
21795,CB5.4,2005-09-19,B,,,,,,,,,,,,,
21796,CB5.4,2005-09-19,S,,,,,,,,,,,,,
21797,CB5.4,2005-10-20,B,,,,,,,,,,,,,
21798,CB5.4,2005-10-20,S,,,,,,,,,,,,,
21799,CB5.4,2005-11-15,B,,,,,,,,,,,,,
21800,CB5.4,2005-11-15,S,,,,,,,,,,,,,
21801,CB5.4,2006-01-11,B,,,,,,,,,,,,,
21802,CB5.4,2006-01-11,S,,,,,,,,,,,,,
21803,CB5.4,2006-03-08,B,,,,,,,,,,,,,
21804,CB5.4,2006-03-08,S,,,,,,,,,,,,,
21805,CB5.4,2006-04-06,B,,,,,,,,,,,,,
21806,CB5.4,2006-04-06,S,,,,,,,,,,,,,
21807,CB5.4,2006-05-24,B,,,,,,,,,,,,,
21808,CB5.4,2006-05-24,S,,,,,,,,,,,,,
21809,CB5.4,2006-06-06,B,,,,,,,,,,,,,
21810,CB5.4,2006-06-06,S,,,,,,,,,,,,,
21811,CB5.4,2006-06-20,B,,,,,,,,,,,,,
21812,CB5.4,2006-06-20,S,,,,,,,,,,,,,
21813,CB5.4,2006-07-11,B,,,,,,,,,,,,,
21814,CB5.4,2006-07-11,S,,,,,,,,,,,,,
21815,CB5.4,2006-07-25,B,,,,,,,,,,,,,
21816,CB5.4,2006-07-25,S,,,,,,,,,,,,,
21817,CB5.4,2006-08-16,B,,,,,,,,,,,,,
21818,CB5.4,2006-08-16,S,,,,,,,,,,,,,
21819,CB5.4,2006-08-29,B,,,,,,,,,,,,,
21820,CB5.4,2006-08-29,S,,,,,,,,,,,,,
21821,CB5.4,2006-09-19,B,,,,,,,,,,,,,
21822,CB5.4,2006-09-19,S,,,,,,,,,,,,,
21823,CB5.4,2006-10-18,B,,,,,,,,,,,,,
21824,CB5.4,2006-10-18,S,,,,,,,,,,,,,
21825,CB5.4,2006-11-15,B,,,,,,,,,,,,,
21826,CB5.4,2006-11-15,S,,,,,,,,,,,,,
21827,CB5.4,2006-12-13,B,,,,,,,,,,,,,
21828,CB5.4,2006-12-13,S,,,,,,,,,,,,,
21829,CB5.4,2007-01-11,B,,,,,,,,,,,,,
21830,CB5.4,2007-01-11,S,,,,,,,,,,,,,
21831,CB5.4,2007-02-28,B,,,,,,,,,,,,,
21832,CB5.4,2007-02-28,S,,,,,,,,,,,,,
21833,CB5.4,2007-03-13,B,,,,,,,,,,,,,
21834,CB5.4,2007-03-13,S,,,,,,,,,,,,,
21835,CB5.4,2007-04-10,B,,,,,,,,,,,,,
21836,CB5.4,2007-04-10,S,,,,,,,,,,,,,
21837,CB5.4,2007-05-11,B,,,,,,,,,,,,,
21838,CB5.4,2007-05-11,S,,,,,,,,,,,,,
21839,CB5.4,2007-06-07,B,,,,,,,,,,,,,
21840,CB5.4,2007-06-07,S,,,,,,,,,,,,,
21841,CB5.4,2007-06-19,B,,,,,,,,,,,,,
21842,CB5.4,2007-06-19,S,,,,,,,,,,,,,
21843,CB5.4,2007-07-10,B,,,,,,,,,,,,,
21844,CB5.4,2007-07-10,S,,,,,,,,,,,,,
21845,CB5.4,2007-07-25,B,,,,,,,,,,,,,
21846,CB5.4,2007-07-25,S,,,,,,,,,,,,,
21847,CB5.4,2007-08-07,B,,,,,,,,,,,,,
21848,CB5.4,2007-08-07,S,,,,,,,,,,,,,
21849,CB5.4,2007-08-22,B,,,,,,,,,,,,,
21850,CB5.4,2007-08-22,S,,,,,,,,,,,,,
21851,CB5.4,2007-09-20,B,,,,,,,,,,,,,
21852,CB5.4,2007-09-20,S,,,,,,,,,,,,,
21853,CB5.4,2007-10-16,B,,,,,,,,,,,,,
21854,CB5.4,2007-10-16,S,,,,,,,,,,,,,
21855,CB5.4,2007-11-08,B,,,,,,,,,,,,,
21856,CB5.4,2007-11-08,S,,,,,,,,,,,,,
21857,CB5.4,2007-12-11,B,,,,,,,,,,,,,
21858,CB5.4,2007-12-11,S,,,,,,,,,,,,,
21859,CB5.4,2008-01-23,B,,,,,,,,,,,,,
21860,CB5.4,2008-01-23,S,,,,,,,,,,,,,
21861,CB5.4,2008-02-21,B,,,,,,,,,,,,,
21862,CB5.4,2008-02-21,S,,,,,,,,,,,,,
21863,CB5.4,2008-04-17,B,,,,,,,,,,,,,
21864,CB5.4,2008-04-17,S,,,,,,,,,,,,,
21865,CB5.4,2008-05-14,B,,,,,,,,,,,,,
21866,CB5.4,2008-05-14,S,,,,,,,,,,,,,
21867,CB5.4,2008-06-10,B,,,,,,,,,,,,,
21868,CB5.4,2008-06-10,S,,,,,,,,,,,,,
21869,CB5.4,2008-07-08,B,,,,,,,,,,,,,
21870,CB5.4,2008-07-08,S,,,,,,,,,,,,,
21871,CB5.4,2008-07-22,B,,,,,,,,,,,,,
21872,CB5.4,2008-07-22,S,,,,,,,,,,,,,
21873,CB5.4,2008-08-12,B,,,,,,,,,,,,,
21874,CB5.4,2008-08-12,S,,,,,,,,,,,,,
21875,CB5.4,2008-08-26,B,,,,,,,,,,,,,
21876,CB5.4,2008-08-26,S,,,,,,,,,,,,,
21877,CB5.4,2008-09-29,B,,,,,,,,,,,,,
21878,CB5.4,2008-09-29,S,,,,,,,,,,,,,
21879,CB5.4,2008-10-31,B,,,,,,,,,,,,,
21880,CB5.4,2008-10-31,S,,,,,,,,,,,,,
21881,CB5.4,2008-12-18,B,,,,,,,,,,,,,
21882,CB5.4,2008-12-18,S,,,,,,,,,,,,,
21883,CB5.4,2009-01-30,B,,,,,,,,,,,,,
21884,CB5.4,2009-01-30,S,,,,,,,,,,,,,
21885,CB5.4,2009-02-10,B,,,,,,,,,,,,,
21886,CB5.4,2009-02-10,S,,,,,,,,,,,,,
21887,CB5.4,2009-03-26,B,,,,,,,,,,,,,
21888,CB5.4,2009-03-26,S,,,,,,,,,,,,,
21889,CB5.4,2009-04-21,B,,,,,,,,,,,,,
21890,CB5.4,2009-04-21,S,,,,,,,,,,,,,
21891,CB5.4,2009-05-13,B,,,,,,,,,,,,,
21892,CB5.4,2009-05-13,S,,,,,,,,,,,,,
21893,CB5.4,2009-06-16,B,,,,,,,,,,,,,
21894,CB5.4,2009-06-16,S,,,,,,,,,,,,,
21895,CB5.4,2009-07-15,B,,,,,,,,,,,,,
21896,CB5.4,2009-07-15,S,,,,,,,,,,,,,
21897,CB5.4,2009-07-28,B,,,,,,,,,,,,,
21898,CB5.4,2009-07-28,S,,,,,,,,,,,,,
21899,CB5.4,2009-08-11,B,,,,,,,,,,,,,
21900,CB5.4,2009-08-11,S,,,,,,,,,,,,,
21901,CB5.4,2009-08-25,B,,,,,,,,,,,,,
21902,CB5.4,2009-08-25,S,,,,,,,,,,,,,
21903,CB5.4,2009-09-15,B,,,,,,,,,,,,,
21904,CB5.4,2009-09-15,S,,,,,,,,,,,,,
21905,CB5.4,2010-01-11,B,,,,,,,,,,,,,
21906,CB5.4,2010-01-11,S,,,,,,,,,,,,,
21907,CB5.4,2010-03-17,B,,,,,,,,,,,,,
21908,CB5.4,2010-03-17,S,,,,,,,,,,,,,
21909,CB5.4,2010-04-15,B,,,,,,,,,,,,,
21910,CB5.4,2010-04-15,S,,,,,,,,,,,,,
21911,CB5.4,2010-06-03,B,,,,,,,,,,,,,
21912,CB5.4,2010-06-03,S,,,,,,,,,,,,,
21913,CB5.4,2010-06-23,B,,,,,,,,,,,,,
21914,CB5.4,2010-06-23,S,,,,,,,,,,,,,
21915,CB5.4,2010-07-13,B,,,,,,,,,,,,,
21916,CB5.4,2010-07-13,S,,,,,,,,,,,,,
21917,CB5.4,2010-08-03,B,,,,,,,,,,,,,
21918,CB5.4,2010-08-03,S,,,,,,,,,,,,,
21919,CB5.4,2010-08-26,B,,,,,,,,,,,,,
21920,CB5.4,2010-08-26,S,,,,,,,,,,,,,
21921,CB5.4,2010-09-21,B,,,,,,,,,,,,,
21922,CB5.4,2010-09-21,S,,,,,,,,,,,,,
21923,CB5.4,2010-10-19,B,,,,,,,,,,,,,
21924,CB5.4,2010-10-19,S,,,,,,,,,,,,,
21925,CB5.4,2011-01-20,B,,,,,,,,,,,,,
21926,CB5.4,2011-01-20,S,,,,,,,,,,,,,
21927,CB5.4,2011-02-07,B,,,,,,,,,,,,,
21928,CB5.4,2011-02-07,S,,,,,,,,,,,,,
21929,CB5.4,2011-03-22,B,,,,,,,,,,,,,
21930,CB5.4,2011-03-22,S,,,,,,,,,,,,,
21931,CB5.4,2011-04-13,B,,,,,,,,,,,,,
21932,CB5.4,2011-04-13,S,,,,,,,,,,,,,
21933,CB5.4,2011-06-07,B,,,,,,,,,,,,,
21934,CB5.4,2011-06-07,S,,,,,,,,,,,,,
21935,CB5.4,2011-06-28,B,,,,,,,,,,,,,
21936,CB5.4,2011-06-28,S,,,,,,,,,,,,,
21937,CB5.4,2011-07-12,B,,,,,,,,,,,,,
21938,CB5.4,2011-07-12,S,,,,,,,,,,,,,
21939,CB5.4,2011-07-26,B,,,,,,,,,,,,,
21940,CB5.4,2011-07-26,S,,,,,,,,,,,,,
21941,CB5.4,2011-08-09,B,,,,,,,,,,,,,
21942,CB5.4,2011-08-09,S,,,,,,,,,,,,,
21943,CB5.4,2011-09-21,B,,,,,,,,,,,,,
21944,CB5.4,2011-09-21,S,,,,,,,,,,,,,
21945,CB5.4,2011-10-04,B,,,,,,,,,,,,,
21946,CB5.4,2011-10-04,S,,,,,,,,,,,,,
21947,CB5.4,2011-10-24,B,,,,,,,,,,,,,
21948,CB5.4,2011-10-24,S,,,,,,,,,,,,,
21949,CB5.4,2011-11-21,B,,,,,,,,,,,,,
21950,CB5.4,2011-11-21,S,,,,,,,,,,,,,
21951,CB5.4,2011-12-13,B,,,,,,,,,,,,,
21952,CB5.4,2011-12-13,S,,,,,,,,,,,,,
21953,CB5.4,2012-01-10,B,,,,,,,,,,,,,
21954,CB5.4,2012-01-10,S,,,,,,,,,,,,,
21955,CB5.4,2012-02-15,B,,,,,,,,,,,,,
21956,CB5.4,2012-02-15,S,,,,,,,,,,,,,
21957,CB5.4,2012-03-20,B,,,,,,,,,,,,,
21958,CB5.4,2012-03-20,S,,,,,,,,,,,,,
21959,CB5.4,2012-04-18,B,,,,,,,,,,,,,
21960,CB5.4,2012-04-18,S,,,,,,,,,,,,,
21961,CB5.4,2012-05-22,B,,,,,,,,,,,,,
21962,CB5.4,2012-05-22,S,,,,,,,,,,,,,
21963,CB5.4,2012-06-07,B,,,,,,,,,,,,,
21964,CB5.4,2012-06-07,S,,,,,,,,,,,,,
21965,CB5.4,2012-06-27,B,,,,,,,,,,,,,
21966,CB5.4,2012-06-27,S,,,,,,,,,,,,,
21967,CB5.4,2012-07-09,B,,,,,,,,,,,,,
21968,CB5.4,2012-07-09,S,,,,,,,,,,,,,
21969,CB5.4,2012-07-25,B,,,,,,,,,,,,,
21970,CB5.4,2012-07-25,S,,,,,,,,,,,,,
21971,CB5.4,2012-08-08,B,,,,,,,,,,,,,
21972,CB5.4,2012-08-08,S,,,,,,,,,,,,,
21973,CB5.4,2012-08-22,B,,,,,,,,,,,,,
21974,CB5.4,2012-08-22,S,,,,,,,,,,,,,
21975,CB5.4,2012-09-27,B,,,,,,,,,,,,,
21976,CB5.4,2012-09-27,S,,,,,,,,,,,,,
21977,CB5.4,2012-10-18,B,,,,,,,,,,,,,
21978,CB5.4,2012-10-18,S,,,,,,,,,,,,,
21979,CB5.4,2012-11-30,B,,,,,,,,,,,,,
21980,CB5.4,2012-11-30,S,,,,,,,,,,,,,
21981,CB5.4,2013-01-29,B,,,,,,,,,,,,,
21982,CB5.4,2013-01-29,S,,,,,,,,,,,,,
21983,CB5.4,2013-02-14,B,,,,,,,,,,,,,
21984,CB5.4,2013-02-14,S,,,,,,,,,,,,,
21985,CB5.4,2013-04-16,B,,,,,,,,,,,,,
21986,CB5.4,2013-04-16,S,,,,,,,,,,,,,
21987,CB5.4,2013-05-16,B,,,,,,,,,,,,,
21988,CB5.4,2013-05-16,S,,,,,,,,,,,,,
21989,CB5.4,2013-06-25,B,,,,,,,,,,,,,
21990,CB5.4,2013-06-25,S,,,,,,,,,,,,,
21991,CB5.4,2013-07-16,B,,,,,,,,,,,,,
21992,CB5.4,2013-07-16,S,,,,,,,,,,,,,
21993,CB5.4,2013-07-30,B,,,,,,,,,,,,,
21994,CB5.4,2013-07-30,S,,,,,,,,,,,,,
21995,CB5.4,2013-08-13,B,,,,,,,,,,,,,
21996,CB5.4,2013-08-13,S,,,,,,,,,,,,,
21997,CB5.4,2013-08-27,B,,,,,,,,,,,,,
21998,CB5.4,2013-08-27,S,,,,,,,,,,,,,
21999,CB5.4,2013-09-19,B,,,,,,,,,,,,,
22000,CB5.4,2013-09-19,S,,,,,,,,,,,,,
22001,CB5.4,2013-10-22,B,,,,,,,,,,,,,
22002,CB5.4,2013-10-22,S,,,,,,,,,,,,,
22003,CB5.4,2013-11-14,B,,,,,,,,,,,,,
22004,CB5.4,2013-11-14,S,,,,,,,,,,,,,
22005,CB5.4,2013-12-11,B,,,,,,,,,,,,,
22006,CB5.4,2013-12-11,S,,,,,,,,,,,,,
22007,CB5.4,2014-02-18,B,,,,,,,,,,,,,
22008,CB5.4,2014-02-18,S,,,,,,,,,,,,,
22009,CB5.4,2014-03-20,B,,,,,,,,,,,,,
22010,CB5.4,2014-03-20,S,,,,,,,,,,,,,
22011,CB5.4,2014-04-22,B,,,,,,,,,,,,,
22012,CB5.4,2014-04-22,S,,,,,,,,,,,,,
22013,CB5.4,2014-05-13,B,,,,,,,,,,,,,
22014,CB5.4,2014-05-13,S,,,,,,,,,,,,,
22015,CB5.4,2014-06-03,B,,,,,,,,,,,,,
