"station"	"date"	"layer"	"pn..Data.values"	"pn..Data.value2"	"pn.remark.codes"	"pn.value.codes"	"pn.reporting.level"	"pn.reporting.method"	"pn.reporting.units"	"pn.analyte.method"	"pn.analyte.name"	"pn.unique.code"
"CB5.1"	1999-03-16	"B"	 0.22700	 0.22700	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-03-16	"S"	 0.11700	 0.11700	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-04-26	"B"	 0.17800	 0.17800	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-04-26	"S"	 0.11500	 0.11500	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-05-10	"B"	 0.13500	 0.13500	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-05-10	"S"	 0.11000	 0.11000	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-05-24	"B"	 0.08350	 0.08350	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-05-24	"S"	 0.14700	 0.14700	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-06-07	"B"	 0.06280	 0.06280	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-06-07	"S"	 0.21500	 0.21500	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-07-06	"B"	 0.06880	 0.06880	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-07-06	"S"	 0.26500	 0.26500	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-07-19	"B"	 0.08120	 0.08120	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-07-19	"S"	 0.24000	 0.24000	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-08-03	"B"	 0.20100	 0.20100	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-08-03	"S"	 0.19800	 0.19800	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-08-16	"B"	 0.06400	 0.06400	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-08-16	"S"	 0.24300	 0.24300	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-09-20	"B"	 0.07220	 0.07220	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-09-20	"S"	 0.21100	 0.21100	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-10-04	"B"	 0.05960	 0.05960	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-10-04	"S"	 0.14100	 0.14100	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-11-01	"B"	 0.05290	 0.05290	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-11-01	"S"	 0.20800	 0.20800	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-12-06	"B"	 0.08430	 0.08430	" "	""	NA	""	""	""	""	""
"CB5.1"	1999-12-06	"S"	 0.14300	 0.14300	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-01-18	"B"	 0.29900	 0.29900	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-01-18	"S"	 0.19700	 0.19700	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-02-14	"B"	 0.31200	 0.31200	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-02-14	"S"	 0.10200	 0.10200	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-03-13	"B"	 0.24600	 0.24600	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-03-13	"S"	 0.11300	 0.11300	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-04-10	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-04-10	"S"	 0.21200	 0.21200	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-04-24	"B"	 0.23000	 0.23000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-04-24	"S"	 0.27300	 0.27300	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-05-08	"B"	 0.37700	 0.37700	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-05-08	"S"	 0.30100	 0.30100	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-05-24	"B"	 0.10900	 0.10900	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-05-24	"S"	 0.17100	 0.17100	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-06-12	"B"	 0.09110	 0.09110	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-06-12	"S"	 0.28400	 0.28400	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-07-10	"B"	 0.10600	 0.10600	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-07-10	"S"	 0.46300	 0.46300	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-07-24	"B"	 0.06430	 0.06430	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-07-24	"S"	 0.34100	 0.34100	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-08-07	"B"	 0.06540	 0.06540	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-08-07	"S"	 0.24800	 0.24800	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-08-21	"B"	 0.07150	 0.07150	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-08-21	"S"	 0.29000	 0.29000	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-09-11	"B"	 0.06230	 0.06230	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-09-11	"S"	 0.19800	 0.19800	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-10-10	"B"	 0.09600	 0.09600	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-10-10	"S"	 0.18400	 0.18400	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-11-13	"B"	 0.06120	 0.06120	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-11-13	"S"	 0.18300	 0.18300	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-12-11	"B"	 0.12600	 0.12600	" "	""	NA	""	""	""	""	""
"CB5.1"	2000-12-11	"S"	 0.13300	 0.13300	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-01-11	"B"	 0.16900	 0.16900	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-01-11	"S"	 0.10100	 0.10100	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-02-12	"B"	 0.25300	 0.25300	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-02-12	"S"	 0.11300	 0.11300	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-03-19	"B"	 0.15300	 0.15300	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-03-19	"S"	 0.14700	 0.14700	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-04-02	"B"	 0.18600	 0.18600	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-04-02	"S"	 0.23200	 0.23200	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-04-16	"B"	 0.08860	 0.08860	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-04-16	"S"	 0.20900	 0.20900	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-05-07	"B"	 0.12300	 0.12300	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-05-07	"S"	 0.10800	 0.10800	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-05-29	"B"	 0.03870	 0.03870	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-05-29	"S"	 0.13700	 0.13700	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-06-11	"B"	 0.07160	 0.07160	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-06-11	"S"	 0.28100	 0.28100	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-07-09	"B"	 0.10400	 0.10400	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-07-09	"S"	 0.27000	 0.27000	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-07-23	"B"	 0.20300	 0.20300	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-07-23	"S"	 0.18700	 0.18700	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-08-13	"B"	 0.04380	 0.04380	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-08-13	"S"	 0.16500	 0.16500	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-08-27	"B"	 0.05680	 0.05680	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-08-27	"S"	 0.14600	 0.14600	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-09-10	"B"	 0.04600	 0.04600	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-09-10	"S"	 0.17100	 0.17100	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-10-15	"B"	 0.10200	 0.10200	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-10-15	"S"	 0.13700	 0.13700	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-11-13	"B"	 0.12600	 0.12600	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-11-13	"S"	 0.13500	 0.13500	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-12-10	"B"	 0.10500	 0.10500	" "	""	NA	""	""	""	""	""
"CB5.1"	2001-12-10	"S"	 0.14300	 0.14300	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-01-08	"B"	 0.08690	 0.08690	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-01-08	"S"	 0.09700	 0.09700	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-02-13	"B"	 0.13300	 0.13300	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-02-13	"S"	 0.11100	 0.11100	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-03-11	"B"	 0.10000	 0.10000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-03-11	"S"	 0.11700	 0.11700	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-04-08	"B"	 0.10400	 0.10400	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-04-08	"S"	 0.15000	 0.15000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-04-22	"B"	 0.08830	 0.08830	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-04-22	"S"	 0.17600	 0.17600	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-05-06	"B"	 0.10200	 0.10200	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-05-06	"S"	 0.17100	 0.17100	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-05-20	"B"	 0.07340	 0.07340	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-05-20	"S"	 0.14100	 0.14100	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-06-17	"B"	 0.10100	 0.10100	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-06-17	"S"	 0.23000	 0.23000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-07-15	"B"	 0.05130	 0.05130	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-07-15	"S"	 0.20100	 0.20100	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-07-29	"B"	 0.04200	 0.04200	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-07-29	"S"	 0.18600	 0.18600	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-08-12	"B"	 0.11000	 0.11000	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-08-12	"S"	 0.16900	 0.16900	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-08-26	"B"	 0.08570	 0.08570	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-08-26	"S"	 0.13200	 0.13200	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-09-16	"B"	 0.05910	 0.05910	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-09-16	"S"	 0.17700	 0.17700	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-10-15	"B"	 0.08610	 0.08610	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-10-15	"S"	 0.08300	 0.08300	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-11-12	"B"	 0.08070	 0.08070	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-11-12	"S"	 0.16400	 0.16400	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-12-10	"B"	 0.15600	 0.15600	" "	""	NA	""	""	""	""	""
"CB5.1"	2002-12-10	"S"	 0.22200	 0.22200	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-01-14	"B"	 0.19300	 0.19300	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-01-14	"S"	 0.14700	 0.14700	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-02-10	"B"	 0.23900	 0.23900	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-02-10	"S"	 0.10200	 0.10200	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-03-10	"B"	 0.40700	 0.40700	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-03-10	"S"	 0.16500	 0.16500	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-04-08	"B"	 0.43200	 0.43200	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-04-08	"S"	 0.20400	 0.20400	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-04-21	"B"	 0.75800	 0.75800	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-04-21	"S"	 0.33100	 0.33100	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-05-05	"B"	 0.59100	 0.59100	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-05-05	"S"	 0.24200	 0.24200	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-05-19	"B"	 0.47900	 0.47900	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-05-19	"S"	 0.31600	 0.31600	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-06-16	"B"	 0.14800	 0.14800	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-06-16	"S"	 0.23300	 0.23300	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-07-07	"B"	 0.04370	 0.04370	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-07-07	"S"	 0.38900	 0.38900	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-07-21	"B"	 0.08490	 0.08490	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-07-21	"S"	 0.37700	 0.37700	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-08-04	"B"	 0.05650	 0.05650	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-08-04	"S"	 0.40400	 0.40400	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-08-18	"B"	 0.06760	 0.06760	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-08-18	"S"	 0.23900	 0.23900	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-09-15	"B"	 0.07260	 0.07260	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-09-15	"S"	 0.54700	 0.54700	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-09-24	"B"	 0.09750	 0.09750	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-09-24	"S"	 0.39500	 0.39500	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-10-06	"B"	 0.09170	 0.09170	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-10-06	"S"	 0.25000	 0.25000	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-11-17	"B"	 0.12500	 0.12500	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-11-17	"S"	 0.33900	 0.33900	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-12-16	"B"	 0.50800	 0.50800	" "	""	NA	""	""	""	""	""
"CB5.1"	2003-12-16	"S"	 0.20800	 0.20800	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-01-13	"B"	 0.31100	 0.31100	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-01-13	"S"	 0.18200	 0.18200	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-02-17	"B"	 0.29500	 0.29500	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-02-17	"S"	 0.13200	 0.13200	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-03-15	"B"	 0.23700	 0.23700	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-03-15	"S"	 0.12200	 0.12200	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-04-12	"B"	 0.25500	 0.25500	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-04-12	"S"	 0.22600	 0.22600	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-04-26	"B"	 0.77100	 0.77100	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-04-26	"S"	 0.17300	 0.17300	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-05-10	"B"	 0.25600	 0.25600	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-05-10	"S"	 0.25700	 0.25700	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-05-24	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-05-24	"S"	 0.25000	 0.25000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-06-07	"B"	 0.28800	 0.28800	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-06-07	"S"	 0.22500	 0.22500	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-06-22	"B"	 0.27200	 0.27200	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-06-22	"S"	 0.36400	 0.36400	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-07-06	"B"	 0.13200	 0.13200	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-07-06	"S"	 0.34500	 0.34500	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-07-19	"B"	 0.07940	 0.07940	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-07-19	"S"	 0.24400	 0.24400	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-08-09	"B"	 0.06840	 0.06840	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-08-09	"S"	 0.27600	 0.27600	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-08-23	"B"	 0.08480	 0.08480	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-08-23	"S"	 0.52800	 0.52800	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-09-20	"B"	 0.12700	 0.12700	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-09-20	"S"	 0.17000	 0.17000	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-10-13	"B"	 0.20200	 0.20200	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-10-13	"S"	 0.20100	 0.20100	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-11-09	"B"	 0.12200	 0.12200	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-11-09	"S"	 0.17500	 0.17500	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-12-06	"B"	 0.09750	 0.09750	" "	""	NA	""	""	""	""	""
"CB5.1"	2004-12-06	"S"	 0.17300	 0.17300	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-01-11	"B"	 0.40300	 0.40300	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-01-11	"S"	 0.16600	 0.16600	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-02-15	"B"	 0.31900	 0.31900	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-02-15	"S"	 0.11300	 0.11300	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-03-14	"B"	 0.48700	 0.48700	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-03-14	"S"	 0.13200	 0.13200	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-04-04	"B"	 0.32900	 0.32900	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-04-04	"S"	 0.14200	 0.14200	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-04-18	"B"	 0.59500	 0.59500	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-04-18	"S"	 0.26500	 0.26500	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-05-10	"B"	 0.23700	 0.23700	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-05-10	"S"	 0.17100	 0.17100	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-05-24	"B"	 0.35000	 0.35000	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-05-24	"S"	 0.13600	 0.13600	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-06-13	"B"	 0.09290	 0.09290	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-06-13	"S"	 0.28800	 0.28800	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-06-27	"B"	 0.10300	 0.10300	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-06-27	"S"	 0.38200	 0.38200	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-07-11	"B"	 0.12600	 0.12600	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-07-11	"S"	 0.24900	 0.24900	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-07-25	"B"	 0.18800	 0.18800	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-07-25	"S"	 0.26300	 0.26300	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-08-08	"B"	 0.06120	 0.06120	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-08-08	"S"	 0.21200	 0.21200	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-08-23	"B"	 0.05900	 0.05900	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-08-23	"S"	 0.31800	 0.31800	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-09-12	"B"	 0.06170	 0.06170	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-09-12	"S"	 0.17900	 0.17900	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-10-26	"B"	 0.12300	 0.12300	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-10-26	"S"	 0.10300	 0.10300	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-11-14	"B"	 0.23200	 0.23200	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-11-14	"S"	 0.22800	 0.22800	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-12-12	"B"	 0.19200	 0.19200	" "	""	NA	""	""	""	""	""
"CB5.1"	2005-12-12	"S"	 0.24200	 0.24200	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-01-10	"B"	 0.31000	 0.31000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-01-10	"S"	 0.13100	 0.13100	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-02-07	"B"	 0.28000	 0.28000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-02-07	"S"	 0.21200	 0.21200	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-03-06	"B"	 0.35700	 0.35700	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-03-06	"S"	 0.21700	 0.21700	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-04-03	"B"	 0.31800	 0.31800	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-04-03	"S"	 0.29300	 0.29300	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-04-18	"B"	 0.24400	 0.24400	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-04-18	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-05-08	"B"	 0.20500	 0.20500	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-05-08	"S"	 0.23600	 0.23600	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-05-22	"B"	 0.13800	 0.13800	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-05-22	"S"	 0.25500	 0.25500	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-06-05	"B"	 0.09480	 0.09480	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-06-05	"S"	 0.27000	 0.27000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-06-19	"B"	 0.08470	 0.08470	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-06-19	"S"	 0.26600	 0.26600	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-07-11	"B"	 0.11000	 0.11000	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-07-11	"S"	 0.28700	 0.28700	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-07-25	"B"	 0.08480	 0.08480	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-07-25	"S"	 0.38400	 0.38400	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-08-14	"B"	 0.11100	 0.11100	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-08-14	"S"	 0.25700	 0.25700	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-08-28	"B"	 0.09950	 0.09950	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-08-28	"S"	 0.20700	 0.20700	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-09-18	"B"	 0.07930	 0.07930	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-09-18	"S"	 0.23400	 0.23400	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-10-16	"B"	 0.12800	 0.12800	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-10-16	"S"	 0.32700	 0.32700	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-11-14	"B"	 0.11800	 0.11800	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-11-14	"S"	 0.15200	 0.15200	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-12-11	"B"	 0.14800	 0.14800	" "	""	NA	""	""	""	""	""
"CB5.1"	2006-12-11	"S"	 0.25000	 0.25000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-01-11	"B"	 0.18800	 0.18800	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-01-11	"S"	 0.22000	 0.22000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-02-12	"B"	 0.21600	 0.21600	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-02-12	"S"	 0.14100	 0.14100	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-03-12	"B"	 0.46000	 0.46000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-03-12	"S"	 0.16500	 0.16500	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-04-09	"B"	 0.23400	 0.23400	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-04-09	"S"	 0.14500	 0.14500	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-04-23	"B"	 0.30200	 0.30200	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-04-23	"S"	 0.23300	 0.23300	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-05-08	"B"	 0.29700	 0.29700	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-05-08	"S"	 0.26100	 0.26100	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-05-21	"B"	 0.21300	 0.21300	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-05-21	"S"	 0.18100	 0.18100	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-06-04	"B"	 0.09160	 0.09160	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-06-04	"S"	 0.20200	 0.20200	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-06-18	"B"	 0.18300	 0.18300	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-06-18	"S"	 0.33400	 0.33400	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-07-09	"B"	 0.09270	 0.09270	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-07-09	"S"	 0.40900	 0.40900	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-07-23	"B"	 0.08520	 0.08520	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-07-23	"S"	 0.24000	 0.24000	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-08-06	"B"	 0.06360	 0.06360	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-08-06	"S"	 0.20600	 0.20600	" "	""	NA	""	""	""	""	""
"CB5.1"	2007-08-20	"B"	 0.06180	 0.06180	" "	""	NA	""	""	""	""	""
