"station"	"date"	"layer"	"pp..Data.values"	"pp..Data.value2"	"pp.remark.codes"	"pp.value.codes"	"pp.reporting.level"	"pp.reporting.method"	"pp.reporting.units"	"pp.analyte.method"	"pp.analyte.name"	"pp.unique.code"
"CB3.3C"	1991-09-17	"S"	 0.03700	 0.03700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-10-02	"B"	 0.02310	 0.02310	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-10-02	"S"	 0.02950	 0.02950	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-10-15	"B"	 0.02400	 0.02400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-10-15	"S"	 0.01390	 0.01390	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-11-05	"B"	 0.01140	 0.01140	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-11-05	"S"	 0.01020	 0.01020	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-12-03	"B"	 0.01430	 0.01430	" "	""	NA	""	""	""	""	""
"CB3.3C"	1991-12-03	"S"	 0.01590	 0.01590	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-01-07	"B"	 0.01780	 0.01780	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-01-07	"S"	 0.03090	 0.03090	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-02-11	"B"	 0.03190	 0.03190	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-02-11	"S"	 0.01330	 0.01330	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-12	"B"	 0.02050	 0.02050	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-12	"S"	 0.02370	 0.02370	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-31	"B"	 0.02545	 0.02545	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-03-31	"S"	 0.02580	 0.02580	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-15	"B"	 0.06675	 0.06675	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-15	"S"	 0.01710	 0.01710	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-28	"B"	 0.03810	 0.03810	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-04-28	"S"	 0.02940	 0.02940	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-12	"B"	 0.05315	 0.05315	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-12	"S"	 0.10220	 0.10220	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-27	"B"	 0.02175	 0.02175	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-05-27	"S"	 0.00990	 0.00990	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-09	"B"	 0.01220	 0.01220	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-09	"S"	 0.02090	 0.02090	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-23	"B"	 0.00885	 0.00885	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-06-23	"S"	 0.01710	 0.01710	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-07	"B"	 0.01185	 0.01185	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-07	"S"	 0.02640	 0.02640	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-21	"B"	 0.01830	 0.01830	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-07-21	"S"	 0.03020	 0.03020	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-12	"B"	 0.01835	 0.01835	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-12	"S"	 0.03350	 0.03350	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-25	"B"	 0.01465	 0.01465	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-08-25	"S"	 0.02480	 0.02480	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-09	"B"	 0.01060	 0.01060	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-09	"S"	 0.02850	 0.02850	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-28	"B"	 0.01945	 0.01945	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-09-28	"S"	 0.01490	 0.01490	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-07	"B"	 0.04070	 0.04070	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-07	"S"	 0.01820	 0.01820	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-20	"B"	 0.01345	 0.01345	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-10-20	"S"	 0.01170	 0.01170	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-11-18	"B"	 0.03355	 0.03355	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-11-18	"S"	 0.06540	 0.06540	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-12-08	"B"	 0.02490	 0.02490	" "	""	NA	""	""	""	""	""
"CB3.3C"	1992-12-08	"S"	 0.01970	 0.01970	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-01-05	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-01-05	"S"	 0.02560	 0.02560	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-02-09	"B"	 0.01930	 0.01930	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-02-09	"S"	 0.00780	 0.00780	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-10	"B"	 0.03705	 0.03705	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-10	"S"	 0.01890	 0.01890	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-30	"B"	 0.02550	 0.02550	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-03-30	"S"	 0.02490	 0.02490	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-13	"B"	 0.03275	 0.03275	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-13	"S"	 0.02780	 0.02780	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-28	"B"	 0.05140	 0.05140	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-04-28	"S"	 0.03320	 0.03320	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-11	"B"	 0.02605	 0.02605	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-11	"S"	 0.04230	 0.04230	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-25	"B"	 0.02590	 0.02590	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-05-25	"S"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-15	"B"	 0.01990	 0.01990	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-15	"S"	 0.01930	 0.01930	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-29	"B"	 0.01870	 0.01870	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-06-29	"S"	 0.02800	 0.02800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-13	"B"	 0.02020	 0.02020	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-13	"S"	 0.01780	 0.01780	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-27	"B"	 0.01830	 0.01830	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-07-27	"S"	 0.01990	 0.01990	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-10	"B"	 0.01005	 0.01005	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-10	"S"	 0.03610	 0.03610	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-24	"B"	 0.02000	 0.02000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-08-24	"S"	 0.03230	 0.03230	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-14	"B"	 0.03750	 0.03750	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-14	"S"	 0.02700	 0.02700	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-28	"B"	 0.08990	 0.08990	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-09-28	"S"	 0.02760	 0.02760	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-13	"B"	 0.06040	 0.06040	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-13	"S"	 0.01530	 0.01530	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-25	"B"	 0.01255	 0.01255	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-10-25	"S"	 0.01310	 0.01310	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-11-16	"B"	 0.02340	 0.02340	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-11-16	"S"	 0.01830	 0.01830	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-12-07	"B"	 0.03065	 0.03065	" "	""	NA	""	""	""	""	""
"CB3.3C"	1993-12-07	"S"	 0.02320	 0.02320	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-01-06	"B"	 0.01795	 0.01795	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-01-06	"S"	 0.02950	 0.02950	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-08	"B"	 0.18645	 0.18645	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-08	"S"	 0.03120	 0.03120	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-23	"B"	 0.06030	 0.06030	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-03-23	"S"	 0.03870	 0.03870	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-05	"B"	 0.03590	 0.03590	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-05	"S"	 0.04480	 0.04480	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-19	"B"	 0.03250	 0.03250	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-04-19	"S"	 0.02620	 0.02620	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-03	"B"	 0.05340	 0.05340	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-03	"S"	 0.01510	 0.01510	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-26	"B"	 0.07095	 0.07095	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-05-26	"S"	 0.01490	 0.01490	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-14	"B"	 0.03325	 0.03325	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-14	"S"	 0.03970	 0.03970	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-28	"B"	 0.02115	 0.02115	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-06-28	"S"	 0.03680	 0.03680	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-12	"B"	 0.02640	 0.02640	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-12	"S"	 0.02230	 0.02230	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-26	"B"	 0.03020	 0.03020	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-07-26	"S"	 0.06150	 0.06150	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-16	"B"	 0.01510	 0.01510	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-16	"S"	 0.02810	 0.02810	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-30	"B"	 0.01355	 0.01355	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-08-30	"S"	 0.02890	 0.02890	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-13	"B"	 0.01065	 0.01065	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-13	"S"	 0.03810	 0.03810	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-27	"B"	 0.01135	 0.01135	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-09-27	"S"	 0.02860	 0.02860	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-12	"B"	 0.01640	 0.01640	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-12	"S"	 0.01600	 0.01600	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-24	"B"	 0.01190	 0.01190	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-10-24	"S"	 0.01890	 0.01890	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-11-15	"B"	 0.04210	 0.04210	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-11-15	"S"	 0.01890	 0.01890	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-12-13	"B"	 0.04395	 0.04395	" "	""	NA	""	""	""	""	""
"CB3.3C"	1994-12-13	"S"	 0.02680	 0.02680	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-01-10	"B"	 0.01925	 0.01925	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-01-10	"S"	 0.01780	 0.01780	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-02-14	"B"	 0.02765	 0.02765	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-02-14	"S"	 0.01820	 0.01820	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-07	"B"	 0.22675	 0.22675	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-07	"S"	 0.01340	 0.01340	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-21	"B"	 0.08465	 0.08465	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-03-21	"S"	 0.01580	 0.01580	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-11	"B"	 0.02500	 0.02500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-11	"S"	 0.03220	 0.03220	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-25	"B"	 0.03110	 0.03110	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-04-25	"S"	 0.01430	 0.01430	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-09	"B"	 0.03225	 0.03225	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-09	"S"	 0.01830	 0.01830	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-23	"B"	 0.01425	 0.01425	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-05-23	"S"	 0.06010	 0.06010	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-06	"B"	 0.01170	 0.01170	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-06	"S"	 0.02510	 0.02510	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-20	"B"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-06-20	"S"	 0.02800	 0.02800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-11	"B"	 0.05805	 0.05805	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-11	"S"	 0.03470	 0.03470	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-25	"B"	 0.01210	 0.01210	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-07-25	"S"	 0.03200	 0.03200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-08	"B"	 0.02185	 0.02185	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-08	"S"	 0.17060	 0.17060	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-22	"B"	 0.01020	 0.01020	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-08-22	"S"	 0.03480	 0.03480	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-06	"B"	 0.01565	 0.01565	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-06	"S"	 0.02410	 0.02410	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-19	"B"	 0.01320	 0.01320	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-09-19	"S"	 0.01440	 0.01440	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-03	"B"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-03	"S"	 0.02270	 0.02270	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-17	"B"	 0.00555	 0.00555	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-10-17	"S"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-11-16	"B"	 0.01505	 0.01505	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-11-16	"S"	 0.01790	 0.01790	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-12-14	"B"	 0.04715	 0.04715	" "	""	NA	""	""	""	""	""
"CB3.3C"	1995-12-14	"S"	 0.01840	 0.01840	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-01-30	"B"	 0.03160	 0.03160	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-01-30	"S"	 0.07120	 0.07120	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-02-14	"B"	 0.04425	 0.04425	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-02-14	"S"	 0.02160	 0.02160	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-03-12	"B"	 0.04240	 0.04240	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-03-12	"S"	 0.01760	 0.01760	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-09	"B"	 0.10605	 0.10605	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-09	"S"	 0.02350	 0.02350	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-23	"B"	 0.04075	 0.04075	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-04-23	"S"	 0.02370	 0.02370	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-14	"B"	 0.11515	 0.11515	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-14	"S"	 0.02480	 0.02480	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-29	"B"	 0.01675	 0.01675	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-05-29	"S"	 0.01990	 0.01990	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-06-11	"B"	 0.02495	 0.02495	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-06-11	"S"	 0.01890	 0.01890	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-09	"B"	 0.01695	 0.01695	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-09	"S"	 0.03920	 0.03920	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-23	"B"	 0.01165	 0.01165	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-07-23	"S"	 0.03730	 0.03730	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-06	"B"	 0.00835	 0.00835	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-06	"S"	 0.04650	 0.04650	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-27	"B"	 0.04795	 0.04795	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-08-27	"S"	 0.03390	 0.03390	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-09-10	"B"	 0.02710	 0.02710	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-09-10	"S"	 0.05920	 0.05920	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-10-09	"B"	 0.03445	 0.03445	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-10-09	"S"	 0.04100	 0.04100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-11-19	"B"	 0.02305	 0.02305	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-11-19	"S"	 0.03220	 0.03220	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-12-10	"B"	 0.05015	 0.05015	" "	""	NA	""	""	""	""	""
"CB3.3C"	1996-12-10	"S"	 0.03750	 0.03750	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-01-15	"B"	 0.04300	 0.04300	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-01-15	"S"	 0.03900	 0.03900	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-02-12	"B"	 0.07000	 0.07000	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-02-12	"S"	 0.07100	 0.07100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-03-05	"B"	 0.04175	 0.04175	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-03-05	"S"	 0.02340	 0.02340	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-03	"B"	 0.08015	 0.08015	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-03	"S"	 0.03130	 0.03130	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-15	"B"	 0.03500	 0.03500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-04-15	"S"	 0.01250	 0.01250	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-13	"B"	 0.03035	 0.03035	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-13	"S"	 0.01310	 0.01310	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-29	"B"	 0.02675	 0.02675	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-05-29	"S"	 0.02610	 0.02610	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-06-10	"B"	 0.02645	 0.02645	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-06-10	"S"	 0.04260	 0.04260	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-15	"B"	 0.02850	 0.02850	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-15	"S"	 0.03220	 0.03220	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-29	"B"	 0.02595	 0.02595	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-07-29	"S"	 0.03580	 0.03580	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-12	"B"	 0.01145	 0.01145	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-12	"S"	 0.03750	 0.03750	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-26	"B"	 0.01810	 0.01810	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-08-26	"S"	 0.03640	 0.03640	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-09-09	"B"	 0.00765	 0.00765	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-09-09	"S"	 0.02120	 0.02120	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-10-16	"B"	 0.01210	 0.01210	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-10-16	"S"	 0.01920	 0.01920	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-11-18	"B"	 0.01665	 0.01665	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-11-18	"S"	 0.01480	 0.01480	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-12-09	"B"	 0.03310	 0.03310	" "	""	NA	""	""	""	""	""
"CB3.3C"	1997-12-09	"S"	 0.01460	 0.01460	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-01-07	"B"	 0.06800	 0.07800	"i"	""	NA	""	""	""	""	""
"CB3.3C"	1998-01-07	"S"	 0.01600	 0.02600	"i"	""	NA	""	""	""	""	""
"CB3.3C"	1998-02-10	"B"	 0.03200	 0.03200	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-02-10	"S"	 0.03400	 0.03400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-03-24	"B"	 0.06950	 0.06950	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-03-24	"S"	 0.02440	 0.02440	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-07	"B"	 0.09560	 0.09560	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-07	"S"	 0.01570	 0.01570	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-21	"B"	 0.04910	 0.04910	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-04-21	"S"	 0.02540	 0.02540	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-05	"B"	 0.03985	 0.03985	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-05	"S"	 0.02100	 0.02100	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-19	"B"	 0.01625	 0.01625	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-05-19	"S"	 0.02640	 0.02640	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-06-03	"B"	 0.01875	 0.01875	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-06-03	"S"	 0.02010	 0.02010	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-07	"B"	 0.01535	 0.01535	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-07	"S"	 0.05050	 0.05050	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-21	"B"	 0.04160	 0.04160	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-07-21	"S"	 0.02030	 0.02030	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-04	"B"	 0.00655	 0.00655	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-04	"S"	 0.03280	 0.03280	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-18	"B"	 0.01915	 0.01915	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-08-18	"S"	 0.04240	 0.04240	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-09-02	"B"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-09-02	"S"	 0.08400	 0.08400	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-10-14	"B"	 0.01505	 0.01505	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-10-14	"S"	 0.01370	 0.01370	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-11-17	"B"	 0.01410	 0.01410	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-11-17	"S"	 0.01500	 0.01500	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-12-16	"B"	 0.08825	 0.08825	" "	""	NA	""	""	""	""	""
"CB3.3C"	1998-12-16	"S"	 0.01660	 0.01660	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-01-12	"B"	 0.05395	 0.05395	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-01-12	"S"	 0.01780	 0.01780	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-02-09	"B"	 0.02520	 0.02520	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-02-09	"S"	 0.03410	 0.03410	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-03-17	"B"	 0.05660	 0.05660	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-03-17	"S"	 0.02610	 0.02610	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-04-27	"B"	 0.03110	 0.03110	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-04-27	"S"	 0.01870	 0.01870	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-11	"B"	 0.02160	 0.02160	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-11	"S"	 0.01610	 0.01610	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-25	"B"	 0.03570	 0.03570	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-05-25	"S"	 0.01880	 0.01880	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-06-08	"B"	 0.01465	 0.01465	" "	""	NA	""	""	""	""	""
"CB3.3C"	1999-06-08	"S"	 0.02720	 0.02720	" "	""	NA	""	""	""	""	""
