"station"	"date"	"layer"	"tdn..Data.values"	"tdn..Data.value2"	"tdn.remark.codes"	"tdn.value.codes"	"tdn.reporting.level"	"tdn.reporting.method"	"tdn.reporting.units"	"tdn.analyte.method"	"tdn.analyte.name"	"tdn.unique.code"
"LE1.2"	1990-07-24	"S"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"LE1.2"	1990-08-08	"B"	0.85000	0.85000	" "	""	NA	""	""	""	""	""
"LE1.2"	1990-08-08	"S"	0.41000	0.41000	" "	""	NA	""	""	""	""	""
"LE1.2"	1990-08-21	"B"	0.62000	0.62000	" "	""	NA	""	""	""	""	""
"LE1.2"	1990-08-21	"S"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"LE1.2"	1990-09-04	"B"	0.51000	0.51000	" "	""	NA	""	""	""	""	""
"LE1.2"	1990-09-04	"S"	0.30000	0.30000	" "	""	NA	""	""	""	""	""
"LE1.2"	1990-09-19	"B"	0.52000	0.52000	" "	""	NA	""	""	""	""	""
"LE1.2"	1990-09-19	"S"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"LE1.2"	1990-10-09	"B"	0.53000	0.53000	" "	""	NA	""	""	""	""	""
"LE1.2"	1990-10-09	"S"	0.36000	0.36000	" "	""	NA	""	""	""	""	""
"LE1.2"	1990-10-22	"B"	0.59000	0.59000	" "	""	NA	""	""	""	""	""
"LE1.2"	1990-10-22	"S"	0.41000	0.41000	" "	""	NA	""	""	""	""	""
"LE1.2"	1990-11-19	"B"	0.49000	0.49000	" "	""	NA	""	""	""	""	""
"LE1.2"	1990-11-19	"S"	0.48000	0.48000	" "	""	NA	""	""	""	""	""
"LE1.2"	1990-12-18	"B"	0.44000	0.44000	" "	""	NA	""	""	""	""	""
"LE1.2"	1990-12-18	"S"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-01-17	"B"	0.95000	0.95000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-01-17	"S"	0.88000	0.88000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-02-18	"B"	0.90000	0.90000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-02-18	"S"	0.89000	0.89000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-03-04	"B"	0.88000	0.88000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-03-04	"S"	0.83000	0.83000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-03-18	"B"	0.72000	0.72000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-03-18	"S"	0.98000	0.98000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-04-15	"B"	0.79000	0.79000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-04-15	"S"	0.76000	0.76000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-04-29	"B"	0.68000	0.68000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-04-29	"S"	0.46000	0.46000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-05-13	"B"	0.68000	0.68000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-05-13	"S"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-05-28	"B"	0.76000	0.76000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-05-28	"S"	0.45000	0.45000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-06-10	"B"	0.70000	0.70000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-06-10	"S"	0.45000	0.45000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-06-24	"B"	0.54000	0.54000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-06-24	"S"	0.54000	0.54000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-07-15	"B"	0.44000	0.44000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-07-15	"S"	0.41000	0.41000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-07-29	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-07-29	"S"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-08-12	"B"	0.54000	0.54000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-08-12	"S"	0.43000	0.43000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-08-26	"B"	0.58000	0.58000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-08-26	"S"	0.43000	0.43000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-09-09	"B"	0.49000	0.49000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-09-09	"S"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-09-23	"B"	0.56000	0.56000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-09-23	"S"	0.44000	0.44000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-10-09	"B"	0.54000	0.54000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-10-09	"S"	0.50000	0.50000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-10-23	"B"	0.43000	0.43000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-10-23	"S"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-11-12	"B"	0.41000	0.41000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-11-12	"S"	0.34000	0.34000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-12-09	"B"	0.44000	0.44000	" "	""	NA	""	""	""	""	""
"LE1.2"	1991-12-09	"S"	0.46000	0.46000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-01-22	"B"	0.34000	0.34000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-01-22	"S"	0.28000	0.28000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-02-20	"B"	0.41000	0.41000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-02-20	"S"	0.29000	0.29000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-03-09	"B"	0.48000	0.48000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-03-09	"S"	0.26000	0.26000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-03-23	"B"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-03-23	"S"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-04-06	"B"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-04-06	"S"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-04-20	"B"	0.59000	0.59000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-04-20	"S"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-05-04	"B"	0.57000	0.57000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-05-04	"S"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-05-18	"B"	0.65000	0.65000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-05-18	"S"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-06-15	"B"	0.54000	0.54000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-06-15	"S"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-06-30	"B"	0.48000	0.48000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-06-30	"S"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-07-15	"B"	0.77000	0.77000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-07-15	"S"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-07-30	"B"	0.62000	0.62000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-07-30	"S"	0.51000	0.51000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-08-17	"B"	0.57000	0.57000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-08-17	"S"	0.53000	0.53000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-08-31	"B"	0.49000	0.49000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-08-31	"S"	0.43000	0.43000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-09-15	"B"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-09-15	"S"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-09-30	"B"	0.46000	0.46000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-09-30	"S"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-10-14	"B"	0.46000	0.46000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-10-14	"S"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-10-29	"B"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-10-29	"S"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-11-16	"B"	0.46000	0.46000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-11-16	"S"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-12-14	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"LE1.2"	1992-12-14	"S"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-01-11	"B"	0.71000	0.71000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-01-11	"S"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-02-22	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-02-22	"S"	0.53000	0.53000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-03-08	"B"	0.52000	0.52000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-03-08	"S"	0.60000	0.60000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-03-22	"B"	0.62000	0.62000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-03-22	"S"	0.99000	0.99000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-04-05	"B"	0.77000	0.77000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-04-05	"S"	0.92000	0.92000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-04-19	"B"	1.09000	1.09000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-04-19	"S"	0.79000	0.79000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-05-05	"B"	0.67000	0.67000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-05-05	"S"	0.64000	0.64000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-05-19	"B"	1.02000	1.02000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-05-19	"S"	0.58000	0.58000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-06-02	"B"	0.73000	0.73000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-06-02	"S"	0.49000	0.49000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-06-17	"B"	0.77000	0.77000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-06-17	"S"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-07-06	"B"	0.45000	0.45000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-07-06	"S"	0.34000	0.34000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-07-19	"B"	0.68000	0.68000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-07-19	"S"	0.37000	0.37000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-08-02	"B"	0.55000	0.55000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-08-02	"S"	0.74000	0.74000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-08-19	"B"	0.60000	0.60000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-08-19	"S"	0.48000	0.48000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-09-02	"B"	0.51000	0.51000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-09-02	"S"	0.59000	0.59000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-09-20	"B"	0.51000	0.51000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-09-20	"S"	0.45000	0.45000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-10-05	"B"	0.44000	0.44000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-10-05	"S"	0.44000	0.44000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-10-19	"B"	0.51000	0.51000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-10-19	"S"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-11-30	"B"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-11-30	"S"	0.36000	0.36000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-12-15	"B"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"LE1.2"	1993-12-15	"S"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-01-13	"B"	0.48000	0.48000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-01-13	"S"	0.44000	0.44000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-02-25	"B"	0.57000	0.57000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-02-25	"S"	0.63000	0.63000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-03-14	"B"	0.80000	0.80000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-03-14	"S"	0.72000	0.72000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-03-28	"B"	0.76000	0.76000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-03-28	"S"	0.77000	0.77000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-04-11	"B"	1.07000	1.07000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-04-11	"S"	1.21000	1.21000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-04-25	"B"	1.01000	1.01000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-04-25	"S"	1.05000	1.05000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-05-09	"B"	0.88000	0.88000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-05-09	"S"	0.75000	0.75000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-05-23	"B"	0.79000	0.79000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-05-23	"S"	0.54000	0.54000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-06-07	"B"	0.81000	0.81000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-06-07	"S"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-06-21	"B"	0.65000	0.65000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-06-21	"S"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-07-05	"B"	0.64000	0.64000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-07-05	"S"	0.34000	0.34000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-07-20	"B"	0.57000	0.57000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-07-20	"S"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-08-04	"B"	0.63000	0.63000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-08-04	"S"	0.36000	0.36000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-08-22	"B"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-08-22	"S"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-09-06	"B"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-09-06	"S"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-09-19	"B"	0.53000	0.53000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-09-19	"S"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-10-05	"B"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-10-05	"S"	0.41000	0.41000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-10-19	"B"	0.37000	0.37000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-10-19	"S"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-11-21	"B"	0.37000	0.37000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-11-21	"S"	0.30000	0.30000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-12-19	"B"	0.28000	0.28000	" "	""	NA	""	""	""	""	""
"LE1.2"	1994-12-19	"S"	0.29000	0.29000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-01-19	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-01-19	"S"	0.30000	0.30000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-02-17	"B"	0.57000	0.57000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-02-17	"S"	0.53000	0.53000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-03-02	"B"	0.50000	0.50000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-03-02	"S"	0.46000	0.46000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-03-16	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-03-16	"S"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-04-03	"B"	0.37000	0.37000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-04-03	"S"	0.28000	0.28000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-04-17	"B"	0.34000	0.34000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-04-17	"S"	0.30000	0.30000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-05-01	"B"	0.52000	0.52000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-05-01	"S"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-05-18	"B"	0.57000	0.57000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-05-18	"S"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-06-12	"B"	0.51000	0.51000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-06-12	"S"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-06-28	"B"	0.59000	0.59000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-06-28	"S"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-07-17	"B"	0.55000	0.55000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-07-17	"S"	0.43000	0.43000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-07-31	"B"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-07-31	"S"	0.48000	0.48000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-08-14	"B"	0.61000	0.61000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-08-14	"S"	0.46000	0.46000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-08-30	"B"	0.51000	0.51000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-08-30	"S"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-09-14	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-09-14	"S"	0.41000	0.41000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-09-26	"B"	0.44000	0.44000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-09-26	"S"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-10-10	"B"	0.44000	0.44000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-10-10	"S"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-10-26	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-10-26	"S"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-11-27	"B"	0.34000	0.34000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-11-27	"S"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-12-12	"B"	0.28000	0.28000	" "	""	NA	""	""	""	""	""
"LE1.2"	1995-12-12	"S"	0.27000	0.27000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-01-23	"B"	0.53000	0.53000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-01-23	"S"	0.70000	0.70000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-02-20	"B"	0.65000	0.65000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-02-20	"S"	0.61000	0.61000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-03-07	"B"	0.70000	0.70000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-03-07	"S"	0.59000	0.59000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-03-21	"B"	0.77000	0.77000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-03-21	"S"	0.65000	0.65000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-04-04	"B"	0.81000	0.81000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-04-04	"S"	0.92000	0.92000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-04-18	"B"	0.94000	0.94000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-04-18	"S"	1.00000	1.00000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-05-06	"B"	0.79000	0.79000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-05-06	"S"	0.55000	0.55000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-05-20	"B"	0.69000	0.69000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-05-20	"S"	0.29000	0.29000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-06-03	"B"	0.74000	0.74000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-06-03	"S"	0.30000	0.30000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-06-17	"B"	0.70000	0.70000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-06-17	"S"	0.53000	0.53000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-07-02	"B"	0.70000	0.70000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-07-02	"S"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-07-16	"B"	0.62000	0.62000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-07-16	"S"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-08-01	"B"	0.51000	0.51000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-08-01	"S"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-08-19	"B"	0.56000	0.56000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-08-19	"S"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-09-03	"B"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-09-03	"S"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-09-16	"B"	0.55000	0.55000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-09-16	"S"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-10-01	"B"	0.48000	0.48000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-10-01	"S"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-10-17	"B"	0.42000	0.42000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-10-17	"S"	0.32000	0.32000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-11-14	"B"	0.43000	0.43000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-11-14	"S"	0.43000	0.43000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-12-16	"B"	0.52000	0.52000	" "	""	NA	""	""	""	""	""
"LE1.2"	1996-12-16	"S"	0.71000	0.71000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-01-27	"B"	0.81000	0.81000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-01-27	"S"	0.87000	0.87000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-02-24	"B"	0.77000	0.77000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-02-24	"S"	0.98000	0.98000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-03-11	"B"	0.92000	0.92000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-03-11	"S"	0.96000	0.96000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-03-25	"B"	1.05000	1.05000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-03-25	"S"	1.07000	1.07000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-04-08	"B"	1.03000	1.03000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-04-08	"S"	1.06000	1.06000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-04-22	"B"	0.81000	0.81000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-04-22	"S"	0.70000	0.70000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-05-06	"B"	0.71000	0.71000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-05-06	"S"	0.51000	0.51000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-05-22	"B"	0.65000	0.65000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-05-22	"S"	0.50000	0.50000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-06-05	"B"	0.57000	0.57000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-06-05	"S"	0.46000	0.46000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-06-19	"B"	0.67000	0.67000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-06-19	"S"	0.34000	0.34000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-07-07	"B"	0.51000	0.51000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-07-07	"S"	0.24000	0.24000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-07-21	"B"	0.56000	0.56000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-07-21	"S"	0.33000	0.33000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-08-04	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-08-04	"S"	0.35000	0.35000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-08-19	"B"	0.50000	0.50000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-08-19	"S"	0.36000	0.36000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-09-02	"B"	0.46000	0.46000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-09-02	"S"	0.29000	0.29000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-09-18	"B"	0.36000	0.36000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-09-18	"S"	0.36000	0.36000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-10-06	"B"	0.47000	0.47000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-10-06	"S"	0.38000	0.38000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-10-20	"B"	0.40000	0.40000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-10-20	"S"	0.44000	0.44000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-11-06	"B"	0.39000	0.39000	" "	""	NA	""	""	""	""	""
"LE1.2"	1997-11-06	"S"	0.36000	0.36000	" "	""	NA	""	""	""	""	""
