"station"	"date"	"layer"	"tss..Data.values"	"tss..Data.value2"	"tss.remark.codes"	"tss.value.codes"	"tss.reporting.level"	"tss.reporting.method"	"tss.reporting.units"	"tss.analyte.method"	"tss.analyte.name"	"tss.unique.code"
"LE3.1"	1997-05-08	"S"	  67.00000	  67.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-06-12	"B"	  27.00000	  27.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-06-12	"S"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-07-10	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-07-10	"S"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-08-13	"B"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-08-13	"S"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-09-15	"B"	  25.00000	  25.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-09-15	"S"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-10-09	"B"	  23.00000	  23.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-10-09	"S"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-11-12	"B"	  29.00000	  29.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-11-12	"S"	   4.00000	   4.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-12-04	"B"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-12-04	"S"	  15.00000	  15.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-01-13	"B"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-01-13	"S"	   8.00000	   8.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-02-09	"B"	  86.00000	  86.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-02-09	"S"	  28.00000	  28.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-03-05	"B"	  16.00000	  16.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-03-05	"S"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-04-15	"B"	  48.00000	  48.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-04-15	"S"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-05-07	"B"	  69.00000	  69.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-05-07	"S"	  25.00000	  25.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-06-11	"B"	  41.00000	  41.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-06-11	"S"	  23.00000	  23.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-07-09	"B"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-07-09	"S"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-08-06	"B"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-08-06	"S"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-09-10	"B"	  62.00000	  62.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-09-10	"S"	  23.00000	  23.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-10-08	"B"	  70.00000	  70.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-10-08	"S"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-11-12	"B"	  18.00000	  18.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-11-12	"S"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-12-10	"B"	   8.00000	   8.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-12-10	"S"	   4.00000	   4.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-01-11	"B"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-01-11	"S"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-02-11	"B"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-02-11	"S"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-03-18	"B"	  50.00000	  50.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-03-18	"S"	  24.00000	  24.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-04-08	"B"	  21.00000	  21.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-04-08	"S"	   8.00000	   8.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-05-10	"B"	  20.00000	  20.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-05-10	"S"	   6.00000	   6.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-06-14	"B"	  28.00000	  28.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-06-14	"S"	  15.00000	  15.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-07-08	"B"	   6.00000	   6.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-07-08	"S"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-08-05	"B"	  17.00000	  17.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-08-05	"S"	   8.00000	   8.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-09-09	"B"	  40.00000	  40.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-09-09	"S"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-10-12	"B"	  22.00000	  22.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-10-12	"S"	   6.00000	   6.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-11-04	"B"	  27.00000	  27.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-11-04	"S"	   6.00000	   6.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-12-09	"B"	  23.00000	  23.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-12-09	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-01-13	"B"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-01-13	"S"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-02-10	"B"	  38.00000	  38.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-02-10	"S"	  37.25000	  37.25000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-03-09	"B"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-03-09	"S"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-04-06	"B"	  40.00000	  40.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-04-06	"S"	  32.00000	  32.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-05-11	"B"	  51.00000	  51.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-05-11	"S"	  17.00000	  17.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-06-08	"B"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-06-08	"S"	   6.00000	   6.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-07-06	"B"	  20.00000	  20.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-07-06	"S"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-08-10	"B"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-08-10	"S"	   8.00000	   8.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-09-12	"B"	  24.00000	  24.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-09-12	"S"	   6.00000	   6.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-10-12	"B"	  20.50000	  20.50000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-10-12	"S"	   7.25000	   7.25000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-11-13	"B"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-11-13	"S"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-12-07	"B"	   3.00000	   3.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-12-07	"S"	   2.00000	   2.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-01-18	"B"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-01-18	"S"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-03-15	"B"	   8.00000	   8.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-03-15	"S"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-04-12	"B"	  24.00000	  24.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-04-12	"S"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-05-10	"B"	  24.00000	  24.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-05-10	"S"	  20.00000	  20.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-06-07	"B"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-06-07	"S"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-07-12	"B"	   6.00000	   6.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-07-12	"S"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-08-09	"B"	   6.00000	   6.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-08-09	"S"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-09-06	"B"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-09-06	"S"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-10-04	"B"	  20.00000	  20.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-10-04	"S"	   6.00000	   6.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-11-08	"B"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-11-08	"S"	   2.00000	   2.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-12-06	"B"	   4.00000	   4.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-12-06	"S"	   4.00000	   4.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-01-16	"B"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-01-16	"S"	   6.00000	   6.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-02-14	"B"	  15.00000	  15.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-02-14	"S"	  15.00000	  15.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-03-14	"B"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-03-14	"S"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-04-11	"B"	  18.00000	  18.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-04-11	"S"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-05-16	"B"	  19.75000	  19.75000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-05-16	"S"	   5.75000	   5.75000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-06-13	"B"	  21.00000	  21.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-06-13	"S"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-07-11	"B"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-07-11	"S"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-08-07	"B"	  30.00000	  30.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-08-07	"S"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-09-12	"B"	  28.00000	  28.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-09-12	"S"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-10-10	"B"	  36.00000	  36.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-10-10	"S"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-11-25	"B"	  16.00000	  16.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-11-25	"S"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-12-17	"B"	  18.00000	  18.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-12-17	"S"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-02-06	"B"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-02-06	"S"	  18.00000	  18.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-03-10	"B"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-03-10	"S"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-04-03	"B"	  33.00000	  33.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-04-03	"S"	  30.00000	  30.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-05-15	"B"	  49.00000	  49.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-05-15	"S"	  35.00000	  35.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-06-12	"B"	  45.00000	  45.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-06-12	"S"	  15.00000	  15.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-07-02	"B"	   8.00000	   8.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-07-02	"S"	   6.00000	   6.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-08-14	"B"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-08-14	"S"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-09-11	"B"	  28.00000	  28.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-09-11	"S"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-10-09	"B"	  50.00000	  50.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-10-09	"S"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-11-06	"B"	  26.00000	  26.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-11-06	"S"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-12-04	"B"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-12-04	"S"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-01-08	"B"	  16.00000	  16.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-01-08	"S"	  15.00000	  15.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-02-11	"B"	  16.00000	  16.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-02-11	"S"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-03-15	"B"	   8.00000	   8.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-03-15	"S"	   4.00000	   4.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-04-08	"B"	  36.00000	  36.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-04-08	"S"	  22.00000	  22.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-05-06	"B"	  36.00000	  36.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-05-06	"S"	  21.00000	  21.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-06-03	"B"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-06-03	"S"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-07-08	"B"	   6.00000	   6.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-07-08	"S"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-08-04	"B"	  16.00000	  16.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-08-04	"S"	  15.00000	  15.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-09-14	"B"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-09-14	"S"	  15.00000	  15.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-10-14	"B"	  24.00000	  24.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-10-14	"S"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-11-22	"B"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-11-22	"S"	   4.00000	   4.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-12-21	"B"	  19.00000	  19.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-12-21	"S"	  27.00000	  27.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-01-12	"B"	  37.00000	  37.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-01-12	"S"	  27.00000	  27.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-02-09	"B"	  46.50000	  46.50000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-02-09	"S"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-03-10	"B"	  37.00000	  37.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-03-10	"S"	  25.00000	  25.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-04-07	"B"	  33.00000	  33.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-04-07	"S"	  27.00000	  27.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-05-12	"B"	  96.00000	  96.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-05-12	"S"	  25.00000	  25.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-06-09	"B"	  59.00000	  59.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-06-09	"S"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-07-07	"B"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-07-07	"S"	  17.00000	  17.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-08-09	"B"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-08-09	"S"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-09-12	"B"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-09-12	"S"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-10-04	"B"	  16.00000	  16.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-10-04	"S"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-11-01	"B"	  32.00000	  32.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-11-01	"S"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-12-07	"B"	  18.00000	  18.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-12-07	"S"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-01-04	"B"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-01-04	"S"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-03-08	"B"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-03-08	"S"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-04-10	"B"	  27.00000	  27.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-04-10	"S"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-06-19	"B"	  17.00000	  17.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-06-19	"S"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-07-12	"B"	  49.50000	  49.50000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-07-12	"S"	  24.50000	  24.50000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-08-09	"B"	  37.00000	  37.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-08-09	"S"	  18.00000	  18.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-09-13	"B"	  23.00000	  23.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-09-13	"S"	  16.00000	  16.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-10-11	"B"	  22.00000	  22.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-10-11	"S"	   3.00000	   3.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-11-14	"B"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-11-14	"S"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-12-11	"B"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-12-11	"S"	   6.00000	   6.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-01-18	"B"	 132.00000	 132.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-01-18	"S"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-02-26	"B"	  17.00000	  17.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-02-26	"S"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-04-25	"B"	  30.00000	  30.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-04-25	"S"	  17.00000	  17.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-05-09	"B"	  33.00000	  33.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-05-09	"S"	  15.00000	  15.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-06-06	"B"	  20.00000	  20.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-06-06	"S"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-07-11	"B"	   6.00000	   6.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-07-11	"S"	   9.00000	   9.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-08-09	"B"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-08-09	"S"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-09-12	"B"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-09-12	"S"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-10-10	"B"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-10-10	"S"	   7.00000	   7.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-12-11	"B"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-12-11	"S"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-01-22	"B"	  43.00000	  43.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-01-22	"S"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-02-12	"B"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-02-12	"S"	  46.00000	  46.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-03-11	"B"	  46.00000	  46.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-03-11	"S"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-04-24	"B"	  29.00000	  29.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-04-24	"S"	   4.50000	   4.50000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-05-14	"B"	  44.00000	  44.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-05-14	"S"	  30.00000	  30.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-06-10	"B"	  16.00000	  16.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-06-10	"S"	  18.00000	  18.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-07-08	"B"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-07-08	"S"	   5.00000	   5.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-08-12	"B"	  24.00000	  24.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-08-12	"S"	  15.00000	  15.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-09-18	"B"	  37.00000	  37.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-09-18	"S"	  14.00000	  14.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-10-15	"B"	  10.00000	  10.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-10-15	"S"	   6.00000	   6.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-11-12	"B"	  76.00000	  76.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-11-12	"S"	  56.00000	  56.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-12-03	"B"	   8.00000	   8.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-12-03	"S"	   6.00000	   6.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2009-01-13	"B"	  25.00000	  25.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2009-01-13	"S"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2009-02-10	"B"	  51.00000	  51.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2009-02-10	"S"	  36.00000	  36.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2009-03-10	"B"	  53.00000	  53.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2009-03-10	"S"	  17.00000	  17.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2009-04-27	"B"	  58.00000	  58.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2009-04-27	"S"	  13.00000	  13.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2009-05-12	"B"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2009-05-12	"S"	   6.00000	   6.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2009-06-10	"B"	  12.00000	  12.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2009-06-10	"S"	  11.00000	  11.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2009-07-14	"B"	   8.00000	   8.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2009-07-14	"S"	   6.00000	   6.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2009-08-11	"B"	   3.00000	   3.00000	" "	""	NA	""	""	""	""	""
"LE3.1"	2009-08-11	"S"	   4.50000	   4.50000	" "	""	NA	""	""	""	""	""
