"station"	"date"	"layer"	"tdp..Data.values"	"tdp..Data.value2"	"tdp.remark.codes"	"tdp.value.codes"	"tdp.reporting.level"	"tdp.reporting.method"	"tdp.reporting.units"	"tdp.analyte.method"	"tdp.analyte.name"	"tdp.unique.code"
"CB5.4"	1989-10-10	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.4"	1989-11-13	"B"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB5.4"	1989-11-13	"S"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.4"	1989-12-11	"B"	 0.00000	 0.00500	"<"	""	NA	""	""	""	""	""
"CB5.4"	1989-12-11	"S"	 0.00000	 0.00500	"<"	""	NA	""	""	""	""	""
"CB5.4"	1990-01-09	"B"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-01-09	"S"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-02-05	"B"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-02-05	"S"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-03-05	"B"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-03-05	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-04-09	"B"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-04-09	"S"	 0.00000	 0.00500	"<"	""	NA	""	""	""	""	""
"CB5.4"	1990-04-16	"B"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-04-16	"S"	 0.00000	 0.00500	"<"	""	NA	""	""	""	""	""
"CB5.4"	1990-05-14	"B"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-05-14	"S"	 0.02500	 0.02500	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-05-29	"B"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-05-29	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-06-12	"B"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-06-12	"S"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-06-25	"B"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-06-25	"S"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-07-16	"B"	 0.03200	 0.03200	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-07-16	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-07-31	"B"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-07-31	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-08-13	"B"	 0.05400	 0.05400	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-08-13	"S"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-08-27	"B"	 0.02000	 0.02000	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-08-27	"S"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-09-10	"B"	 0.04000	 0.04000	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-09-10	"S"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-09-24	"B"	 0.02300	 0.02300	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-09-24	"S"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-10-15	"B"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-10-15	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-11-15	"B"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-11-15	"S"	 0.00300	 0.00300	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-12-10	"B"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB5.4"	1990-12-10	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-01-15	"B"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-01-15	"S"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-02-11	"B"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-02-11	"S"	 0.00300	 0.00300	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-03-12	"B"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-03-12	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-04-09	"B"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-04-09	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-04-22	"B"	 0.00300	 0.00300	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-04-22	"S"	 0.00000	 0.00200	"<"	""	NA	""	""	""	""	""
"CB5.4"	1991-05-06	"B"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-05-06	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-05-21	"B"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-05-21	"S"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-06-05	"B"	 0.01600	 0.01600	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-06-05	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-06-17	"B"	 0.03000	 0.03000	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-06-17	"S"	 0.01600	 0.01600	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-07-09	"B"	 0.03200	 0.03200	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-07-09	"S"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-07-22	"B"	 0.07900	 0.07900	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-07-22	"S"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-08-05	"B"	 0.03600	 0.03600	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-08-05	"S"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-08-21	"B"	 0.04200	 0.04200	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-08-21	"S"	 0.01500	 0.01500	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-09-04	"B"	 0.03200	 0.03200	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-09-04	"S"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-09-17	"B"	 0.02700	 0.02700	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-09-17	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-10-15	"B"	 0.01900	 0.01900	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-10-15	"S"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-11-06	"B"	 0.01700	 0.01700	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-11-06	"S"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-12-02	"B"	 0.01800	 0.01800	" "	""	NA	""	""	""	""	""
"CB5.4"	1991-12-02	"S"	 0.03300	 0.03300	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-01-07	"B"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-01-07	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-02-11	"B"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-02-11	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-03-17	"B"	 0.01700	 0.01700	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-03-17	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-04-14	"B"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-04-14	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-04-28	"B"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-04-28	"S"	 0.03800	 0.03800	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-05-11	"B"	 0.02200	 0.02200	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-05-11	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-05-27	"B"	 0.02300	 0.02300	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-05-27	"S"	 0.01900	 0.01900	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-06-08	"B"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-06-08	"S"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-06-23	"B"	 0.02400	 0.02400	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-06-23	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-07-13	"B"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-07-13	"S"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-07-20	"B"	 0.04000	 0.04000	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-07-20	"S"	 0.01500	 0.01500	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-08-11	"B"	 0.01900	 0.01900	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-08-11	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-08-24	"B"	 0.02900	 0.02900	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-08-24	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-09-08	"B"	 0.05100	 0.05100	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-09-08	"S"	 0.01700	 0.01700	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-09-21	"B"	 0.02400	 0.02400	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-09-21	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-10-07	"B"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-10-07	"S"	 0.01500	 0.01500	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-11-18	"B"	 0.03000	 0.03000	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-11-18	"S"	 0.02000	 0.02000	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-12-08	"B"	 0.01500	 0.01500	" "	""	NA	""	""	""	""	""
"CB5.4"	1992-12-08	"S"	 0.01500	 0.01500	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-01-05	"B"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-01-05	"S"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-02-09	"B"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-02-09	"S"	 0.02800	 0.02800	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-03-10	"B"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-03-10	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-04-13	"B"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-04-13	"S"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-04-26	"B"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-04-26	"S"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-05-10	"B"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-05-10	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-05-24	"B"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-05-24	"S"	 0.00000	 0.00200	"<"	""	NA	""	""	""	""	""
"CB5.4"	1993-06-14	"B"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-06-14	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-06-29	"B"	 0.02200	 0.02200	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-06-29	"S"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-07-12	"B"	 0.04000	 0.04000	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-07-12	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-07-27	"B"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-07-27	"S"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-08-09	"B"	 0.06000	 0.06000	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-08-09	"S"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-08-23	"B"	 0.03200	 0.03200	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-08-23	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-09-14	"B"	 0.06600	 0.06600	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-09-14	"S"	 0.01700	 0.01700	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-09-28	"B"	 0.02300	 0.02300	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-09-28	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-10-13	"B"	 0.01900	 0.01900	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-10-13	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-11-15	"B"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-11-15	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-12-06	"B"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB5.4"	1993-12-06	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-01-05	"B"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-01-05	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-02-08	"B"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-02-08	"S"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-03-07	"B"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-03-07	"S"	 0.00400	 0.00400	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-04-05	"B"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-04-05	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-04-19	"B"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-04-19	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-05-02	"B"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-05-02	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-05-24	"B"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-05-24	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-06-13	"B"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-06-13	"S"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-06-29	"B"	 0.01500	 0.01500	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-06-29	"S"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-07-12	"B"	 0.03200	 0.03200	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-07-12	"S"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-07-25	"B"	 0.05000	 0.05000	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-07-25	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-08-15	"B"	 0.03100	 0.03100	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-08-15	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-08-30	"B"	 0.03600	 0.03600	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-08-30	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-09-13	"B"	 0.02800	 0.02800	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-09-13	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-09-27	"B"	 0.03500	 0.03500	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-09-27	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-10-17	"B"	 0.02400	 0.02400	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-10-17	"S"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-11-14	"B"	 0.01600	 0.01600	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-11-14	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-12-12	"B"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"CB5.4"	1994-12-12	"S"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-01-09	"B"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-01-09	"S"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-02-14	"B"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-02-14	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-03-06	"B"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-03-06	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-04-11	"B"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-04-11	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-04-25	"B"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-04-25	"S"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-05-09	"B"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-05-09	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-05-22	"B"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-05-22	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-06-08	"B"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-06-08	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-06-20	"B"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-06-20	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-07-11	"B"	 0.02900	 0.02900	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-07-11	"S"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-07-24	"B"	 0.05100	 0.05100	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-07-24	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-08-10	"B"	 0.02100	 0.02100	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-08-10	"S"	 0.02500	 0.02500	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-08-22	"B"	 0.03300	 0.03300	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-08-22	"S"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-09-05	"B"	 0.02600	 0.02600	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-09-05	"S"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-09-19	"B"	 0.02200	 0.02200	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-09-19	"S"	 0.01300	 0.01300	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-10-17	"B"	 0.02700	 0.02700	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-10-17	"S"	 0.01500	 0.01500	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-11-13	"B"	 0.01500	 0.01500	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-11-13	"S"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-12-12	"B"	 0.01200	 0.01200	" "	""	NA	""	""	""	""	""
"CB5.4"	1995-12-12	"S"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-01-26	"B"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-01-26	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-02-14	"B"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-02-14	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-03-24	"B"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-03-24	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-04-12	"B"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-04-12	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-05-15	"B"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-05-15	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-06-11	"B"	 0.02200	 0.02200	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-06-11	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-07-10	"B"	 0.02800	 0.02800	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-07-10	"S"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-07-25	"B"	 0.02400	 0.02400	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-07-25	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-08-06	"B"	 0.06700	 0.06700	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-08-06	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-08-27	"B"	 0.06000	 0.06000	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-08-27	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-09-10	"B"	 0.04800	 0.04800	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-09-10	"S"	 0.01900	 0.01900	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-10-12	"B"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-10-12	"S"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-11-21	"B"	 0.01600	 0.01600	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-11-21	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-12-12	"B"	 0.01100	 0.01100	" "	""	NA	""	""	""	""	""
"CB5.4"	1996-12-12	"S"	 0.00900	 0.00900	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-01-15	"B"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-01-15	"S"	 0.00400	 0.00400	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-02-12	"B"	 0.00300	 0.00300	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-02-12	"S"	 0.00300	 0.00300	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-03-05	"B"	 0.01000	 0.01000	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-03-05	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-04-03	"B"	 0.00300	 0.00300	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-04-03	"S"	 0.00600	 0.00600	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-05-13	"B"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-05-13	"S"	 0.00800	 0.00800	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-06-10	"B"	 0.01400	 0.01400	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-06-10	"S"	 0.00700	 0.00700	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-07-14	"B"	 0.01720	 0.01720	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-07-14	"S"	 0.00500	 0.00500	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-07-28	"B"	 0.02730	 0.02730	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-07-28	"S"	 0.01370	 0.01370	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-08-11	"B"	 0.04720	 0.04720	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-08-11	"S"	 0.01160	 0.01160	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-08-26	"B"	 0.04690	 0.04690	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-08-26	"S"	 0.00990	 0.00990	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-09-09	"B"	 0.02440	 0.02440	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-09-09	"S"	 0.00960	 0.00960	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-10-14	"B"	 0.02280	 0.02280	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-10-14	"S"	 0.00710	 0.00710	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-11-18	"B"	 0.00870	 0.00870	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-11-18	"S"	 0.00550	 0.00550	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-12-10	"B"	 0.01340	 0.01340	" "	""	NA	""	""	""	""	""
"CB5.4"	1997-12-10	"S"	 0.00830	 0.00830	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-01-13	"B"	 0.00280	 0.00280	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-01-13	"S"	 0.00210	 0.00210	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-02-10	"B"	 0.00580	 0.00580	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-02-10	"S"	 0.00490	 0.00490	" "	""	NA	""	""	""	""	""
"CB5.4"	1998-03-24	"B"	 0.00550	 0.00550	" "	""	NA	""	""	""	""	""
