"station"	"date"	"layer"	"tn..Data.values"	"tn..Data.value2"	"tn.remark.codes"	"tn.value.codes"	"tn.reporting.level"	"tn.reporting.method"	"tn.reporting.units"	"tn.analyte.method"	"tn.analyte.name"	"tn.unique.code"
"LE3.1"	1995-12-13	"B"	0.525100	0.525100	" "	""	NA	""	""	""	""	""
"LE3.1"	1995-12-13	"S"	0.459200	0.459200	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-02-27	"B"	1.151100	1.151100	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-02-27	"S"	1.619000	1.619000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-03-14	"B"	1.240600	1.240600	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-03-14	"S"	0.791100	0.791100	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-04-11	"B"	1.149500	1.149500	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-04-11	"S"	0.969400	0.969400	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-05-23	"B"	0.734000	0.734000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-05-23	"S"	0.516200	0.516200	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-06-06	"B"	0.665900	0.665900	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-06-06	"S"	0.615700	0.615700	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-07-25	"B"	0.367600	0.367600	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-07-25	"S"	0.495800	0.495800	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-08-08	"B"	0.455700	0.455700	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-08-08	"S"	0.681300	0.681300	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-09-19	"B"	0.573000	0.573000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-09-19	"S"	0.624000	0.624000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-10-10	"B"	0.348000	0.348000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-10-10	"S"	0.455000	0.455000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-11-07	"B"	0.670000	0.670000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-11-07	"S"	0.463000	0.463000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-12-05	"B"	0.601000	0.601000	" "	""	NA	""	""	""	""	""
"LE3.1"	1996-12-05	"S"	0.560000	0.560000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-01-14	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-01-14	"S"	0.684000	0.684000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-02-05	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-02-05	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-03-13	"B"	0.880000	0.880000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-03-13	"S"	0.805000	0.805000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-04-14	"B"	0.817000	0.817000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-04-14	"S"	0.870000	0.870000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-05-08	"B"	0.894000	0.894000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-05-08	"S"	0.626000	0.626000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-06-12	"B"	0.660000	0.660000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-06-12	"S"	0.386000	0.386000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-07-10	"B"	0.472000	0.472000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-07-10	"S"	0.424000	0.424000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-08-13	"B"	0.494000	0.494000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-08-13	"S"	0.622000	0.622000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-09-15	"B"	0.600000	0.600000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-09-15	"S"	0.466000	0.466000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-10-09	"B"	0.544000	0.544000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-10-09	"S"	0.435000	0.435000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-11-12	"B"	0.527000	0.527000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-11-12	"S"	0.461000	0.461000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-12-04	"B"	0.580000	0.580000	" "	""	NA	""	""	""	""	""
"LE3.1"	1997-12-04	"S"	0.562000	0.562000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-01-13	"B"	0.504000	0.504000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-01-13	"S"	0.653000	0.653000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-02-09	"B"	0.624000	0.624000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-02-09	"S"	1.067000	1.067000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-03-05	"B"	0.798000	0.798000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-03-05	"S"	0.833000	0.833000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-04-15	"B"	0.853000	0.853000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-04-15	"S"	0.709000	0.709000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-05-07	"B"	0.781000	0.781000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-05-07	"S"	0.538000	0.538000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-06-11	"B"	0.639000	0.639000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-06-11	"S"	0.612000	0.612000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-07-09	"B"	0.575000	0.575000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-07-09	"S"	0.540000	0.540000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-08-06	"B"	0.420000	0.420000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-08-06	"S"	0.461000	0.461000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-09-10	"B"	0.587000	0.587000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-09-10	"S"	0.558000	0.558000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-10-08	"B"	0.682000	0.682000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-10-08	"S"	0.497000	0.497000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-11-12	"B"	0.465000	0.465000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-11-12	"S"	0.437000	0.437000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-12-10	"B"	0.372000	0.372000	" "	""	NA	""	""	""	""	""
"LE3.1"	1998-12-10	"S"	0.375000	0.375000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-01-11	"B"	0.399000	0.399000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-01-11	"S"	0.318000	0.318000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-02-11	"B"	0.381000	0.381000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-02-11	"S"	0.499000	0.499000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-03-18	"B"	0.828000	0.828000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-03-18	"S"	0.704000	0.704000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-04-08	"B"	0.518000	0.518000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-04-08	"S"	0.412000	0.412000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-05-10	"B"	0.503000	0.503000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-05-10	"S"	0.484000	0.484000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-06-14	"B"	3.050000	3.050000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-06-14	"S"	0.634000	0.634000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-07-08	"B"	0.411000	0.411000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-07-08	"S"	0.494000	0.494000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-08-05	"B"	0.292000	0.292000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-08-05	"S"	0.462000	0.462000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-09-09	"B"	0.618000	0.618000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-09-09	"S"	0.564000	0.564000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-10-12	"B"	0.530000	0.530000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-10-12	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-11-04	"B"	0.507000	0.507000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-11-04	"S"	0.401000	0.401000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-12-09	"B"	0.387000	0.387000	" "	""	NA	""	""	""	""	""
"LE3.1"	1999-12-09	"S"	0.352000	0.352000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-01-13	"B"	0.384000	0.384000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-01-13	"S"	0.381000	0.381000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-02-10	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-02-10	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-03-09	"B"	0.593000	0.593000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-03-09	"S"	0.508000	0.508000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-04-06	"B"	0.634000	0.634000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-04-06	"S"	0.642000	0.642000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-05-11	"B"	0.582000	0.582000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-05-11	"S"	0.530000	0.530000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-06-08	"B"	0.325000	0.325000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-06-08	"S"	0.243000	0.243000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-07-06	"B"	0.759000	0.759000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-07-06	"S"	0.751000	0.751000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-08-10	"B"	0.418000	0.418000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-08-10	"S"	0.451000	0.451000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-09-12	"B"	0.541000	0.541000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-09-12	"S"	0.447000	0.447000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-10-12	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-10-12	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-11-13	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-11-13	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-12-07	"B"	0.395000	0.395000	" "	""	NA	""	""	""	""	""
"LE3.1"	2000-12-07	"S"	0.385000	0.385000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-01-18	"B"	0.459000	0.459000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-01-18	"S"	0.289000	0.289000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-03-15	"B"	0.522000	0.522000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-03-15	"S"	0.462000	0.462000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-04-12	"B"	0.440000	0.440000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-04-12	"S"	0.641000	0.641000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-05-10	"B"	0.732000	0.732000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-05-10	"S"	0.510000	0.510000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-06-07	"B"	0.504000	0.504000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-06-07	"S"	0.438000	0.438000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-07-12	"B"	0.430000	0.430000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-07-12	"S"	0.471000	0.471000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-08-09	"B"	0.407000	0.407000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-08-09	"S"	0.426000	0.426000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-09-06	"B"	0.531000	0.531000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-09-06	"S"	0.472000	0.472000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-10-04	"B"	0.456000	0.456000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-10-04	"S"	0.419000	0.419000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-11-08	"B"	0.330000	0.330000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-11-08	"S"	0.322000	0.322000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-12-06	"B"	0.420000	0.420000	" "	""	NA	""	""	""	""	""
"LE3.1"	2001-12-06	"S"	0.401000	0.401000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-01-16	"B"	0.458000	0.458000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-01-16	"S"	0.380000	0.380000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-02-14	"B"	0.454000	0.454000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-02-14	"S"	0.420000	0.420000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-03-14	"B"	0.428000	0.428000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-03-14	"S"	0.387000	0.387000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-04-11	"B"	0.546000	0.546000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-04-11	"S"	0.425000	0.425000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-05-16	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-05-16	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-06-13	"B"	0.493000	0.493000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-06-13	"S"	0.457000	0.457000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-07-11	"B"	0.484000	0.484000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-07-11	"S"	0.584000	0.584000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-08-07	"B"	0.501000	0.501000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-08-07	"S"	0.506000	0.506000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-09-12	"B"	0.621000	0.621000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-09-12	"S"	0.588000	0.588000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-10-10	"B"	0.635000	0.635000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-10-10	"S"	0.582500	0.582500	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-11-25	"B"	0.480000	0.480000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-11-25	"S"	0.464000	0.464000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-12-17	"B"	0.520000	0.520000	" "	""	NA	""	""	""	""	""
"LE3.1"	2002-12-17	"S"	0.436000	0.436000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-02-06	"B"	0.728000	0.728000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-02-06	"S"	0.619000	0.619000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-03-10	"B"	0.917000	0.917000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-03-10	"S"	1.104000	1.104000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-04-03	"B"	1.362000	1.362000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-04-03	"S"	1.314000	1.314000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-05-15	"B"	1.008500	1.008500	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-05-15	"S"	0.983000	0.983000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-06-12	"B"	1.181500	1.181500	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-06-12	"S"	0.932500	0.932500	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-07-02	"B"	1.000000	1.000000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-07-02	"S"	1.200000	1.200000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-08-14	"B"	1.228500	1.228500	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-08-14	"S"	1.074500	1.074500	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-09-11	"B"	0.940000	0.940000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-09-11	"S"	0.834000	0.834000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-10-09	"B"	1.252500	1.252500	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-10-09	"S"	1.291750	1.291750	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-11-06	"B"	0.731000	0.731000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-11-06	"S"	0.525000	0.525000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-12-04	"B"	0.535000	0.535000	" "	""	NA	""	""	""	""	""
"LE3.1"	2003-12-04	"S"	0.989000	0.989000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-01-08	"B"	0.868000	0.868000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-01-08	"S"	0.959000	0.959000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-02-11	"B"	0.975000	0.975000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-02-11	"S"	0.994000	0.994000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-03-15	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-03-15	"S"	0.539000	0.539000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-04-08	"B"	0.933000	0.933000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-04-08	"S"	0.884000	0.884000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-05-06	"B"	0.784000	0.784000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-05-06	"S"	0.722000	0.722000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-06-03	"B"	0.592000	0.592000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-06-03	"S"	0.572000	0.572000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-07-08	"B"	0.470000	0.470000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-07-08	"S"	0.554000	0.554000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-08-04	"B"	0.474000	0.474000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-08-04	"S"	0.467000	0.467000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-09-14	"B"	0.590000	0.590000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-09-14	"S"	0.567000	0.567000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-10-14	"B"	0.547000	0.547000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-10-14	"S"	0.508000	0.508000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-11-22	"B"	0.553000	0.553000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-11-22	"S"	0.485000	0.485000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-12-21	"B"	0.663000	0.663000	" "	""	NA	""	""	""	""	""
"LE3.1"	2004-12-21	"S"	0.691000	0.691000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-01-12	"B"	0.817000	0.817000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-01-12	"S"	0.805000	0.805000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-02-09	"B"	0.937500	0.937500	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-02-09	"S"	0.827000	0.827000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-03-10	"B"	0.881000	0.881000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-03-10	"S"	0.974000	0.974000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-04-07	"B"	0.906000	0.906000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-04-07	"S"	0.870000	0.870000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-05-12	"B"	0.899000	0.899000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-05-12	"S"	0.648000	0.648000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-06-09	"B"	0.877000	0.877000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-06-09	"S"	0.445000	0.445000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-07-07	"B"	0.538000	0.538000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-07-07	"S"	0.580000	0.580000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-08-09	"B"	0.408000	0.408000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-08-09	"S"	0.568000	0.568000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-09-12	"B"	0.449000	0.449000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-09-12	"S"	0.558000	0.558000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-10-04	"B"	0.604000	0.604000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-10-04	"S"	0.609000	0.609000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-11-01	"B"	0.618000	0.618000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-11-01	"S"	0.584000	0.584000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-12-07	"B"	0.449000	0.449000	" "	""	NA	""	""	""	""	""
"LE3.1"	2005-12-07	"S"	0.467000	0.467000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-01-04	"B"	0.487000	0.487000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-01-04	"S"	0.518000	0.518000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-03-08	"B"	0.678000	0.678000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-03-08	"S"	0.735000	0.735000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-04-10	"B"	0.750000	0.750000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-04-10	"S"	0.549000	0.549000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-06-19	"B"	0.492000	0.492000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-06-19	"S"	0.494000	0.494000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-07-12	"B"	0.583000	0.583000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-07-12	"S"	0.492000	0.492000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-08-09	"B"	0.634000	0.634000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-08-09	"S"	0.578000	0.578000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-09-13	"B"	0.541000	0.541000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-09-13	"S"	0.573000	0.573000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-10-11	"B"	0.515000	0.515000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-10-11	"S"	0.506000	0.506000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-11-14	"B"	0.418000	0.418000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-11-14	"S"	0.496000	0.496000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-12-11	"B"	0.495000	0.495000	" "	""	NA	""	""	""	""	""
"LE3.1"	2006-12-11	"S"	0.634000	0.634000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-01-18	"B"	0.708000	0.708000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-01-18	"S"	0.584000	0.584000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-02-26	"B"	0.713000	0.713000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-02-26	"S"	0.494000	0.494000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-04-25	"B"	1.050000	1.050000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-04-25	"S"	0.792000	0.792000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-05-09	"B"	1.051000	1.051000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-05-09	"S"	0.630000	0.630000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-06-06	"B"	0.649000	0.649000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-06-06	"S"	0.509000	0.509000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-07-11	"B"	0.468000	0.468000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-07-11	"S"	0.559000	0.559000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-08-09	"B"	0.467000	0.467000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-08-09	"S"	0.633000	0.633000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-09-12	"B"	0.597000	0.597000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-09-12	"S"	0.584000	0.584000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-10-10	"B"	0.594000	0.594000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-10-10	"S"	0.538000	0.538000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-12-11	"B"	0.411000	0.411000	" "	""	NA	""	""	""	""	""
"LE3.1"	2007-12-11	"S"	0.385000	0.385000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-01-22	"B"	0.608000	0.608000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-01-22	"S"	0.457000	0.457000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-02-12	"B"	0.535000	0.535000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-02-12	"S"	0.414000	0.414000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-03-11	"B"	0.461000	0.461000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-03-11	"S"	0.375000	0.375000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-04-24	"B"	0.477000	0.477000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-04-24	"S"	0.409000	0.409000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-05-14	"B"	0.777000	0.777000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-05-14	"S"	0.594000	0.594000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-06-10	"B"	0.796000	0.796000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-06-10	"S"	0.583000	0.583000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-07-08	"B"	0.482000	0.482000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-07-08	"S"	0.563000	0.563000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-08-12	"B"	0.635000	0.635000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-08-12	"S"	0.580000	0.580000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-09-18	"B"	0.670000	0.670000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-09-18	"S"	0.562000	0.562000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-10-15	"B"	0.473000	0.473000	" "	""	NA	""	""	""	""	""
"LE3.1"	2008-10-15	"S"	0.491000	0.491000	" "	""	NA	""	""	""	""	""
