"","station","date","layer","secchi","chla","do","tn","tp","po4f","pp","tdp","no23f","nh4f","tdn","pn","tss"
"60452","LE1.2",2012-10-01,"B",NA,   3.100,  5.80, 0.562, 0.0646,  0.0288,  0.0140,  0.0506,  0.0745,  0.0310, 0.4500,  0.1120,    8.40
"60453","LE1.2",2012-10-01,"S", 1.20,   8.860,  7.70, 0.548, 0.0748,  0.0389,  0.0192,  0.0556,  0.0078,  0.0060, 0.3500,  0.1980,    6.40
"60454","LE1.2",2012-11-01,"B",NA,   3.600,  7.40, 0.523, 0.0687,  0.0153,  0.0351,  0.0336,  0.0188,  0.0640, 0.3900,  0.1330,    9.60
"60455","LE1.2",2012-11-01,"S", 1.00,  11.600,  9.70, 0.546, 0.0819,  0.0429,  0.0273,  0.0546,  0.0249,  0.0180, 0.3300,  0.2160,    7.20
"60456","LE1.2",2012-12-03,"B",NA,   7.480, 10.20, 0.505, 0.0313,  0.0025,  0.0220,  0.0093,  0.0186,  0.0070, 0.3000,  0.2050,   10.80
"60457","LE1.2",2012-12-03,"S", 1.10,   7.690, 11.60, 0.470, 0.0259,  0.0020,  0.0127,  0.0132,  0.0023,  0.0010, 0.3300,  0.1400,    5.20
"60458","LE1.2",2013-01-07,"B",NA,  20.400, 11.10, 0.529, 0.0352,  0.0025,  0.0242,  0.0110,  0.0063,  0.0110, 0.2800,  0.2490,   14.00
"60459","LE1.2",2013-01-07,"S", 1.20,  14.200, 12.80, 0.509, 0.0248,  0.0021,  0.0130,  0.0118,  0.0012,  0.0010, 0.3300,  0.1790,    5.10
"60460","LE1.2",2013-02-04,"B",NA,  27.800, 11.20, 0.682, 0.0417,  0.0027,  0.0335,  0.0082,  0.0214,  0.0020, 0.3200,  0.3620,   23.60
"60461","LE1.2",2013-02-04,"S", 1.00,  23.300, 12.30, 0.539, 0.0267,  0.0024,  0.0195,  0.0072,  0.0038,  0.0010, 0.2700,  0.2690,    9.20
"60462","LE1.2",2013-03-12,"B",NA,  33.100, 11.40, 0.751, 0.0313,  0.0029,  0.0243,  0.0070,  0.1210,  0.0160, 0.4000,  0.3510,   12.80
"60463","LE1.2",2013-03-12,"S", 0.80,  37.800, 12.60, 0.653, 0.0265,  0.0021,  0.0210,  0.0055,  0.0055,  0.0080, 0.2900,  0.3630,   10.00
"60464","LE1.2",2013-04-11,"B",NA,  66.200, 10.90, 0.818, 0.0358,  0.0034,  0.0260,  0.0098,  0.0182,  0.0140, 0.2900,  0.5280,   14.50
"60465","LE1.2",2013-04-11,"S", 0.80,  21.900, 13.50, 0.592, 0.0283,  0.0024,  0.0195,  0.0088,  0.0016,  0.0050, 0.2700,  0.3220,    9.00
"60466","LE1.2",2013-05-09,"B",NA,  13.200,  7.40, 0.474, 0.0339,  0.0033,  0.0246,  0.0093,  0.0021,  0.0110, 0.2500,  0.2240,    9.50
"60467","LE1.2",2013-05-09,"S", 0.60,  13.200,  9.10, 0.514, 0.0659,  0.0096,  0.0430,  0.0229,  0.0005,  0.0070, 0.2400,  0.2740,   10.00
"60468","LE1.2",2013-06-10,"B",NA,   4.700,  3.80, 0.669, 0.0624,  0.0123,  0.0279,  0.0345,  0.0100,  0.1180, 0.4900,  0.1790,   16.40
"60469","LE1.2",2013-06-10,"S", 0.70,  18.400,  8.60, 0.596, 0.0443,  0.0018,  0.0294,  0.0149,  0.0011,  0.0030, 0.2900,  0.3060,    8.00
"60470","LE1.2",2013-07-08,"B",NA,   2.560,  1.70, 0.766, 0.0878,  0.0468,  0.0177,  0.0701,  0.0120,  0.2170, 0.5900,  0.1760,    6.40
"60471","LE1.2",2013-07-08,"S", 0.80,  16.000,  7.00, 0.647, 0.0746,  0.0218,  0.0324,  0.0422,  0.0015,  0.0080, 0.3200,  0.3270,    7.20
"60472","LE1.2",2013-08-05,"B",NA,   3.420,  1.90, 0.631, 0.0933,  0.0564,  0.0147,  0.0786,  0.1110,  0.0070, 0.4900,  0.1410,    6.30
"60473","LE1.2",2013-08-05,"S", 1.00,  27.600,  6.50, 0.752, 0.1010,  0.0444,  0.0323,  0.0688,  0.0333,  0.0120, 0.4100,  0.3420,    7.00
"60474","LE1.2",2013-09-05,"B",NA,   1.710,  0.30, 0.557, 0.1020,  0.0672,  0.0086,  0.0938,  0.0821,  0.0230, 0.4600,  0.0967,    6.60
"60475","LE1.2",2013-09-05,"S", 1.70,  12.600,  6.60, 0.640, 0.0611,  0.0186,  0.0173,  0.0438,  0.0103,  0.0180, 0.4100,  0.2300,    4.30
"60476","LE1.2",2013-10-24,"B",NA,   5.070,  7.90, 0.559, 0.0403,  0.0099,  0.0132,  0.0271,  0.0251,  0.0260, 0.4400,  0.1190,    5.80
"60477","LE1.2",2013-10-24,"S", 1.30,   9.920,  9.00, 0.484, 0.0426,  0.0095,  0.0162,  0.0264,  0.0450,  0.0080, 0.3200,  0.1640,    6.00
"60478","LE1.2",2013-11-05,"B",NA,   3.050,  7.90, 0.497, 0.0367,  0.0098,  0.0087,  0.0280,  0.0394,  0.0470, 0.3600,  0.1370,    5.00
"60479","LE1.2",2013-11-05,"S", 2.20,   7.630,  9.50, 0.437, 0.0323,  0.0049,  0.0112,  0.0211,  0.0035,  0.0090, 0.3000,  0.1370,    3.40
"60480","LE1.2",2013-12-05,"B",NA,   9.610, 10.20, 0.450, 0.0310,  0.0033,  0.0183,  0.0127,  0.0022,  0.0160, 0.2800,  0.1700,   12.80
"60481","LE1.2",2013-12-05,"S", 1.80,   6.870, 11.50, 0.406, 0.0207,  0.0028,  0.0105,  0.0102,  0.0011,  0.0100, 0.2800,  0.1260,    6.80
"60482","LE1.2",2014-02-06,"B",NA,  11.400, 13.00, 0.590, 0.0236,  0.0036,  0.0154,  0.0082,  0.0580,  0.0070, 0.3800,  0.2100,    6.70
"60483","LE1.2",2014-02-06,"S", 1.60,  10.700, 13.50, 0.567, 0.0262,  0.0035,  0.0178,  0.0084,  0.0339,  0.0040, 0.3500,  0.2170,    5.60
"60484","LE1.2",2014-03-12,"B",NA,  19.200, 12.10, 0.843, 0.0304,  0.0038,  0.0211,  0.0093,  0.1710,  0.0190, 0.5000,  0.3430,   13.80
"60485","LE1.2",2014-03-12,"S", 1.70,   4.170, 13.30, 0.547, 0.0155,  0.0026,  0.0094,  0.0061,  0.1020,  0.0220, 0.4000,  0.1470,    2.50
"60486","LE1.2",2014-04-01,"B",NA,   7.630, 11.00, 0.736, 0.0268,  0.0036,  0.0183,  0.0085,  0.1980,  0.0260, 0.4600,  0.2760,    6.50
"60487","LE1.2",2014-04-01,"S", 1.20,   7.780, 11.00, 0.837, 0.0332,  0.0039,  0.0241,  0.0091,  0.1160,  0.0620, 0.4800,  0.3570,    7.30
"60488","LE1.2",2014-05-08,"B",NA,  23.100,  6.30, 0.805, 0.0361,  0.0026,  0.0290,  0.0071,  0.1750,  0.0970, 0.5200,  0.2850,   10.00
"60489","LE1.2",2014-05-08,"S", 1.20,  21.800, 11.10, 0.647, 0.0290,  0.0025,  0.0215,  0.0075,  0.0829,  0.0130, 0.3400,  0.3070,    5.60
"60490","LE1.2",2014-06-12,"B",NA,   1.920,  0.50, 0.738, 0.0319,  0.0095,  0.0143,  0.0176,  0.0501,  0.2880, 0.6200,  0.1180,    4.00
"60491","LE1.2",2014-06-12,"S", 0.80,  17.900,  6.60, 0.673, 0.0408,  0.0029,  0.0297,  0.0111,  0.0134,  0.0410, 0.3500,  0.3230,    7.60
"60492","LE1.2",2014-07-30,"B",NA,   5.770,  4.30, 0.620, 0.0363,  0.0070,  0.0198,  0.0165,  0.0699,  0.0520, 0.4500,  0.1700,   11.00
"60493","LE1.2",2014-07-30,"S", 1.20,  27.600,  7.20, 0.756, 0.0524,  0.0026,  0.0357,  0.0167,  0.0106,  0.0070, 0.3600,  0.3960,    7.00
"60494","LE1.2",2014-08-11,"B",NA,   2.990,  4.80, 0.555, 0.0430,  0.0103,  0.0169,  0.0261,  0.0639,  0.0400, 0.3900,  0.1650,    8.00
"60495","LE1.2",2014-08-11,"S", 0.90,  20.700,  6.20, 0.821, 0.0626,  0.0062,  0.0377,  0.0249,  0.0071,  0.0060, 0.3800,  0.4410,    6.00
"60496","LE1.2",2014-09-22,"B",NA,   4.540,  5.20, 0.559, 0.0512,  0.0179,  0.0201,  0.0311,  0.0775,  0.0140, 0.4000,  0.1590,   16.00
"60497","LE1.2",2014-09-22,"S", 0.80,  12.000,  6.80, 0.658, 0.0513,  0.0166,  0.0226,  0.0287,  0.0204,  0.0050, 0.4000,  0.2580,    8.00
"60498","LE1.2",2014-10-14,"B",NA,   2.030,  5.90, 0.610, 0.0470,  0.0236,  0.0122,  0.0348,  0.0488,  0.0900, 0.4900,  0.1200,    6.80
"60499","LE1.2",2014-10-14,"S", 1.50,  10.900,  8.20, 0.546, 0.0413,  0.0098,  0.0151,  0.0262,  0.0114,  0.0040, 0.3600,  0.1860,    3.70
"60500","LE1.2",2014-11-10,"B",NA,   4.380,  8.70, 0.526, 0.0393,  0.0100,  0.0160,  0.0233,  0.0235,  0.0450, 0.4100,  0.1160,    9.40
"60501","LE1.2",2014-11-10,"S", 1.60,   7.370, 10.80, 0.510, 0.0347,  0.0079,  0.0127,  0.0220,  0.0013,  0.0090, 0.2700,  0.2400,    5.60
"60502","LE1.2",2014-12-04,"B",NA,NA,NA,NA,NA,  0.0025,  0.0102,  0.0118,  0.0038,  0.0230, 0.4000,  0.0861,    4.40
"60503","LE1.2",2014-12-04,"S",NA,NA,NA,NA,NA,  0.0013,  0.0128,  0.0079,  0.0026,  0.0050, 0.2800,  0.1200,    7.00
"60504","LE1.2",2015-01-06,"B",NA,NA,NA,NA,NA,  0.0028,  0.0161,  0.0115,  0.0094,  0.0380, 0.3300,  0.1650,    7.80
"60505","LE1.2",2015-01-06,"S",NA,NA,NA,NA,NA,  0.0020,  0.0113,  0.0111,  0.0002,  0.0060, 0.2900,  0.1340,    4.70
"60506","LE1.2",2015-02-03,"B",NA,NA,NA,NA,NA,  0.0027,  0.0276,  0.0095,  0.0548,  0.0120, 0.3300,  0.2820,   13.20
"60507","LE1.2",2015-02-03,"S",NA,NA,NA,NA,NA,  0.0031,  0.0208,  0.0095,  0.0027,  0.0080, 0.3300,  0.2520,    6.00
"60508","LE1.2",2015-03-23,"B",NA,NA,NA,NA,NA,  0.0034,  0.0142,  0.0069,  0.0390,  0.0150, 0.3200,  0.2510,    5.20
"60509","LE1.2",2015-03-23,"S",NA,NA,NA,NA,NA,  0.0032,  0.0133,  0.0068,  0.0256,  0.0100, 0.2900,  0.2450,    4.50
"60510","LE1.2",2015-04-20,"B",NA,NA,NA,NA,NA,  0.0032,  0.0246,  0.0100,  0.0390,  0.0340, 0.4000,  0.4060,   18.80
"60511","LE1.2",2015-04-20,"S",NA,NA,NA,NA,NA,  0.0027,  0.0167,  0.0093,  0.0082,  0.0120, 0.3100,  0.3680,   12.40
"60512","LE1.2",2015-05-19,"B",NA,NA,NA,NA,NA,  0.0028,  0.0173,  0.0088,  0.1010,  0.1030, 0.5500,  0.1780,    7.60
"60513","LE1.2",2015-05-19,"S",NA,NA,NA,NA,NA,  0.0019,  0.0142,  0.0073,  0.0045,  0.0080, 0.3300,  0.1920,   10.00
"60514","LE1.2",2015-06-16,"B",NA,NA,NA,NA,NA,  0.0034,  0.0175,  0.0101,  0.0354,  0.1090, 0.5100,  0.1940,    8.00
"60515","LE1.2",2015-06-16,"S",NA,NA,NA,NA,NA,  0.0025,  0.0197,  0.0092,  0.0008,  0.0080, 0.4300,  0.2780,    8.80
"60516","LE1.2",2015-07-15,"B",NA,NA,NA,NA,NA,  0.0200,  0.0228,  0.0282,  0.0131,  0.1310, 0.5800,  0.1820,    8.80
"60517","LE1.2",2015-07-15,"S",NA,NA,NA,NA,NA,  0.0056,  0.0351,  0.0231,  0.0023,  0.0080, 0.4700,  0.4290,    6.00
"60518","LE1.2",2015-08-17,"B",NA,NA,NA,NA,NA,  0.0256,  0.0230,  0.0416,  0.0495,  0.0240, 0.3500,  0.1660,   13.60
"60519","LE1.2",2015-08-17,"S",NA,NA,NA,NA,NA,  0.0124,  0.0302,  0.0295,  0.0019,  0.0080, 0.3700,  0.3140,    5.20
"60520","LE1.2",2015-09-10,"B",NA,NA,NA,NA,NA,  0.0394,  0.0098,  0.0583,  0.0825,  0.0350, 0.5000,  0.1040,    6.00
"60521","LE1.2",2015-09-10,"S",NA,NA,NA,NA,NA,  0.0314,  0.0288,  0.0534,  0.0020,  0.0060, 0.4000,  0.3670,    7.60
"60522","LE1.2",2015-10-14,"B",NA,NA,NA,NA,NA,  0.0256,  0.0081,  0.0422,  0.0252,  0.0720, 0.4600,  0.0891,    5.10
"60523","LE1.2",2015-10-14,"S",NA,NA,NA,NA,NA,  0.0291,  0.0209,  0.0443,  0.0125,  0.0250, 0.3700,  0.2100,    6.00
"64851","LE3.1",1985-02-07,"B",NA,NA, 13.00,1.220-1.230, 0.0300,< 0.0100,  0.0200,  0.0100, 0.1200- 0.1300,< 0.0500,NA,NA,NA
"64852","LE3.1",1985-02-07,"S", 1.20,NA, 13.30,1.280-1.290, 0.0200,< 0.0100,  0.0100,  0.0100, 0.1800- 0.1900,< 0.0500,NA,NA,NA
"64853","LE3.1",1985-03-07,"B",NA,NA, 10.90,0.600-0.610, 0.1000,< 0.0100,  0.0800,  0.0200, 0.1000- 0.1100,< 0.0500,NA,NA,NA
"64854","LE3.1",1985-03-07,"S", 0.50,NA, 10.70,0.670-0.680, 0.0400,  0.0200,  0.0200,  0.0200, 0.1700- 0.1800,  0.0500,NA,NA,NA
"64855","LE3.1",1985-03-20,"B",NA,NA, 10.50,1.050-1.060, 0.0400,< 0.0100, 0.0300- 0.0400,< 0.0100, 0.0500- 0.0600,< 0.0500,NA,NA,NA
"64856","LE3.1",1985-03-20,"S", 0.80,NA, 11.00,0.790-0.800, 0.0300,< 0.0100, 0.0200- 0.0300,< 0.0100, 0.0900- 0.1000,< 0.0500,NA,NA,NA
"64857","LE3.1",1985-04-08,"B",NA,NA,  8.60,0.700-0.760, 0.0600,< 0.0100,  0.0400,  0.0200,< 0.0600,< 0.0500,NA,NA,NA
"64858","LE3.1",1985-04-08,"S", 0.50,NA,  8.50,0.800-0.860, 0.0300,< 0.0100, 0.0200- 0.0300,< 0.0100,< 0.0600,< 0.0500,NA,NA,NA
"64859","LE3.1",1985-04-18,"B",NA,NA,  7.40,0.500-0.560, 0.1700,  0.1100,  0.0800,  0.0900,< 0.0600,< 0.0500,NA,NA,NA
"64860","LE3.1",1985-04-18,"S", 0.80,NA,  9.40,0.400-0.460, 0.1200,  0.0700,  0.0500,  0.0700,< 0.0600,< 0.0500,NA,NA,NA
"64861","LE3.1",1985-05-06,"B",NA,NA,  6.50,0.750-0.760, 0.0500,< 0.0100,  0.0200,  0.0300, 0.0500- 0.0600,  0.0500,NA,NA,NA
"64862","LE3.1",1985-05-06,"S", 0.60,NA,  6.80,0.850-0.860, 0.0500,< 0.0100,  0.0200,  0.0300, 0.0500- 0.0600,  0.0500,NA,NA,NA
"64863","LE3.1",1985-05-16,"B",NA,NA,  5.60,0.650-0.660, 0.0600,< 0.0100,  0.0500,  0.0100, 0.0500- 0.0600,  0.0500,NA,NA,NA
"64864","LE3.1",1985-05-16,"S", 1.50,NA,  6.30,0.500-0.560, 0.0300,< 0.0100,  0.0200,  0.0100,< 0.0600,  0.0500,NA,NA,NA
"64865","LE3.1",1985-06-03,"B",NA,NA,  3.70,0.580-0.590, 0.0900,< 0.0100,  0.0600,  0.0300, 0.0800- 0.0900,  0.0500,NA,NA,NA
"64866","LE3.1",1985-06-03,"S", 1.10,NA,  7.80,0.480-0.490, 0.0700,< 0.0100,  0.0400,  0.0300, 0.0800- 0.0900,< 0.0500,NA,NA,NA
"64867","LE3.1",1985-06-18,"B",NA,NA,  3.60,0.400-0.460, 0.0300,< 0.0100,  0.0000,  0.0300,< 0.0600,  0.1000,NA,NA,NA
"64868","LE3.1",1985-06-18,"S", 1.10,   7.360,  5.60,0.400-0.460, 0.0300,< 0.0100,  0.0000,  0.0300,< 0.0600,  0.0500,NA,NA,NA
"64869","LE3.1",1985-07-01,"B",NA,NA,  5.00,0.500-0.560, 0.0600,< 0.0100,  0.0400,  0.0200,< 0.0600,< 0.0500,NA,NA,NA
"64870","LE3.1",1985-07-01,"S", 1.00,  25.500,  5.20,0.200-0.260, 0.0400,< 0.0100,  0.0200,  0.0200,< 0.0600,< 0.0500,NA,NA,NA
"64871","LE3.1",1985-07-23,"B",NA,NA,  1.70,1.200-1.260, 0.1300,< 0.0100,  0.1100,  0.0200,< 0.0600,< 0.0500,NA,NA,NA
"64872","LE3.1",1985-07-23,"S", 0.50,  15.500,  6.00,0.900-0.960, 0.0400,< 0.0100,  0.0200,  0.0200,< 0.0600,< 0.0500,NA,NA,NA
"64873","LE3.1",1985-08-01,"B",NA,NA,  5.00,0.600-0.660, 0.0400,< 0.0100,  0.0100,  0.0300,< 0.0600,  0.0500,NA,NA,NA
"64874","LE3.1",1985-08-01,"S", 0.80,   6.110,  5.30,0.700-0.760, 0.1000,< 0.0100,  0.0700,  0.0300,< 0.0600,  0.1000,NA,NA,NA
"64875","LE3.1",1985-08-14,"B",NA,NA,  4.50,0.610-0.660, 0.0400,< 0.0100,  0.0200,  0.0200,< 0.0350,  0.0500,NA,NA,NA
"64876","LE3.1",1985-08-14,"S", 0.60,   8.110,  6.00,0.510-0.560, 0.0400,  0.0100,  0.0200,  0.0200,< 0.0350,< 0.0500,NA,NA,NA
"64877","LE3.1",1985-09-03,"B",NA,NA,  3.30,0.610-0.660, 0.0300,< 0.0100,  0.0000,  0.0300,< 0.0350,< 0.0500,NA,NA,NA
"64878","LE3.1",1985-09-03,"S", 1.30,  14.700,  6.30,0.510-0.560, 0.0400,< 0.0100,  0.0100,  0.0300,< 0.0350,< 0.0500,NA,NA,NA
"64879","LE3.1",1985-09-16,"B",NA,NA,  5.60,0.810-0.860, 0.0600,  0.0100,  0.0300,  0.0300,< 0.0350,  0.0500,NA,NA,NA
"64880","LE3.1",1985-09-16,"S", 0.90,   7.630,  5.90,0.800-0.860, 0.0500,< 0.0100,  0.0200,  0.0300,< 0.0600,  0.0500,NA,NA,NA
"64881","LE3.1",1985-10-01,"B",NA,NA,  6.90,0.600-0.660, 0.0500,< 0.0100,  0.0400,  0.0100,< 0.0600,< 0.0500,NA,NA,NA
"64882","LE3.1",1985-10-01,"S", 1.10,   9.170,  7.20,0.550-0.560, 0.0400,< 0.0100, 0.0300- 0.0400,< 0.0100, 0.0500- 0.0600,< 0.0500,NA,NA,NA
"64883","LE3.1",1985-10-15,"B",NA,NA,  6.10,0.610-0.660, 0.0200,< 0.0100,  0.0100,  0.0100,< 0.0350,  0.0500,NA,NA,NA
"64884","LE3.1",1985-10-15,"S", 1.00,   5.640,  6.20,0.610-0.660, 0.0200,< 0.0100,  0.0000,  0.0200,< 0.0350,< 0.0500,NA,NA,NA
"64885","LE3.1",1985-11-14,"B",NA,NA,  6.00, 0.730, 0.0400,< 0.0100,  0.0100,  0.0300,  0.1300,  0.2000,NA,NA,NA
"64886","LE3.1",1985-11-14,"S", 0.90,   3.700,  7.30, 0.900, 0.0400,< 0.0100,  0.0100,  0.0300,  0.2000,  0.2000,NA,NA,NA
"64887","LE3.1",1985-12-16,"B",NA,NA,  9.40, 0.670, 0.0700,  0.0300,  0.0300,  0.0400,  0.2700,  0.0500,NA,NA,NA
"64888","LE3.1",1985-12-16,"S", 1.20,  16.600, 10.00,0.930-0.940, 0.0500,  0.0100,  0.0400,  0.0100, 0.3300- 0.3400,  0.0500,NA,NA,NA
"64889","LE3.1",1986-01-22,"B",NA,NA, 11.30, 0.840, 0.0400,< 0.0100,  0.0300,  0.0100,  0.1400,< 0.0500,NA,NA,NA
"64890","LE3.1",1986-01-22,"S", 1.20,  27.000, 12.70, 0.660, 0.0300,< 0.0100,  0.0200,  0.0100,  0.0600,< 0.0500,NA,NA,NA
"64891","LE3.1",1986-02-18,"B",NA,NA, 12.00,0.750-0.760, 0.0400,< 0.0100,  0.0300,  0.0100, 0.0500- 0.0600,< 0.0500,NA,NA,NA
"64892","LE3.1",1986-02-18,"S", 2.50,   7.030, 14.10,0.400-0.460, 0.0300,< 0.0100,  0.0200,  0.0100,< 0.0600,< 0.0500,NA,NA,NA
"64893","LE3.1",1986-03-11,"B",NA,NA, 11.50,0.520-0.530, 0.0300,< 0.0100,  0.0100,  0.0200, 0.1200- 0.1300,< 0.0500,NA,NA,NA
"64894","LE3.1",1986-03-11,"S", 0.80,   3.100, 11.70,1.030-1.040, 0.0500,< 0.0100,  0.0300,  0.0200, 0.1300- 0.1400,  0.0500,NA,NA,NA
"64895","LE3.1",1986-03-25,"B",NA,NA, 10.30,0.680-0.690, 0.0300,< 0.0100,  0.0100,  0.0200, 0.1800- 0.1900,< 0.0500,NA,NA,NA
"64896","LE3.1",1986-03-25,"S", 0.70,  24.600, 11.20,0.860-0.870, 0.0400,< 0.0100, 0.0300- 0.0400,< 0.0100, 0.2600- 0.2700,< 0.0500,NA,NA,NA
"64897","LE3.1",1986-04-09,"B",NA,NA, 10.10,0.700-0.760, 0.0200,< 0.0100,  0.0000,  0.0200,< 0.0600,  0.1000,NA,NA,NA
"64898","LE3.1",1986-04-09,"S", 0.80,   3.100, 10.20,0.800-0.810, 0.0300,< 0.0100,  0.0100,  0.0200, 0.1000- 0.1100,  0.0500,NA,NA,NA
"64899","LE3.1",1986-04-24,"B",NA,NA,  8.50,0.780-0.790, 0.0600,< 0.0100, 0.0500- 0.0600,< 0.0100, 0.0800- 0.0900,< 0.0500,NA,NA,NA
"64900","LE3.1",1986-04-24,"S", 0.40,  40.600,  8.10,0.790-0.800, 0.0600,< 0.0100,  0.0500,  0.0100, 0.0900- 0.1000,< 0.0500,NA,NA,NA
"64901","LE3.1",1986-05-07,"B",NA,NA,  7.20,0.900-0.960, 0.0400,  0.0200,  0.0200,  0.0200,< 0.0600,  0.0500,NA,NA,NA
"64902","LE3.1",1986-05-07,"S", 0.80,  18.400,  8.40,0.900-0.960, 0.0300,  0.0100,  0.0100,  0.0200,< 0.0600,< 0.0500,NA,NA,NA
"64903","LE3.1",1986-05-22,"B",NA,NA,  6.70,0.600-0.660, 0.0300,< 0.0100, 0.0200- 0.0300,< 0.0100,< 0.0600,< 0.0500,NA,NA,NA
"64904","LE3.1",1986-05-22,"S", 0.80,  13.400,  7.00,0.800-0.860, 0.0300,< 0.0100, 0.0200- 0.0300,< 0.0100,< 0.0600,< 0.0500,NA,NA,NA
"64905","LE3.1",1986-06-05,"B",NA,NA,  5.70,0.500-0.560, 0.0500,  0.0100,  0.0400,  0.0100,< 0.0600,  0.0500,NA,NA,NA
"64906","LE3.1",1986-06-05,"S", 0.70,   4.000,  5.80,0.400-0.460, 0.0500,  0.0100,  0.0400,  0.0100,< 0.0600,  0.0500,NA,NA,NA
"64907","LE3.1",1986-06-23,"B",NA,NA,  5.90,0.500-0.560, 0.0500,  0.0100,  0.0400,  0.0100,< 0.0600,< 0.0500,NA,NA,NA
"64908","LE3.1",1986-06-23,"S", 0.60,  12.000,  6.00,0.600-0.660, 0.0600,  0.0100,  0.0400,  0.0200,< 0.0600,< 0.0500,NA,NA,NA
"64909","LE3.1",1986-07-07,"B",NA,NA,  2.30,0.500-0.560, 0.0300,< 0.0100, 0.0200- 0.0300,< 0.0100,< 0.0600,< 0.0500,NA,NA,NA
"64910","LE3.1",1986-07-07,"S", 0.90,  10.400,  5.80,0.500-0.560, 0.0300,< 0.0100, 0.0200- 0.0300,< 0.0100,< 0.0600,< 0.0500,NA,NA,NA
"64911","LE3.1",1986-07-21,"B",NA,NA,  4.40,0.500-0.560, 0.0700,< 0.0100,  0.0400,  0.0300,< 0.0600,  0.0500,NA,NA,NA
"64912","LE3.1",1986-07-21,"S", 0.60,   7.290,  4.50,0.500-0.560, 0.0600,< 0.0100,  0.0400,  0.0200,< 0.0600,  0.0500,NA,NA,NA
"64913","LE3.1",1986-08-05,"B",NA,NA,  3.10,0.700-0.760, 0.0600,NA,  0.0400,  0.0200,< 0.0600,  0.0500,NA,NA,NA
"64914","LE3.1",1986-08-05,"S", 0.60,  12.900,  4.80,0.600-0.660, 0.0600,NA,  0.0400,  0.0200,< 0.0600,< 0.0500,NA,NA,NA
"64915","LE3.1",1986-08-19,"B",NA,NA,  5.20,0.600-0.660, 0.0400,< 0.0100,  0.0300,  0.0100,< 0.0600,  0.1000,NA,NA,NA
"64916","LE3.1",1986-08-19,"S", 0.50,   9.570,  5.50,0.700-0.760, 0.0300,< 0.0100,  0.0100,  0.0200,< 0.0600,  0.1000,NA,NA,NA
"64917","LE3.1",1986-09-10,"B",NA,NA,  5.00,0.710-0.760, 0.0400,< 0.0100,  0.0200,  0.0200,< 0.0350,  0.1000,NA,NA,NA
"64918","LE3.1",1986-09-10,"S", 1.30,   5.790,  5.70,0.710-0.760, 0.0300,< 0.0100,  0.0100,  0.0200,< 0.0350,  0.1000,NA,NA,NA
"64919","LE3.1",1986-09-22,"B",NA,NA,  6.40,0.520-0.570, 0.0300,NA,  0.0100,  0.0200,< 0.0450,  0.1000,NA,NA,NA
"64920","LE3.1",1986-09-22,"S", 1.30,  20.400,  7.30,0.720-0.770, 0.0400,NA,  0.0200,  0.0200,< 0.0450,  0.0500,NA,NA,NA
"64921","LE3.1",1986-10-06,"B",NA,NA,  6.50,0.800-0.860, 0.0500,  0.0100,  0.0200,  0.0300,< 0.0600,  0.0500,NA,NA,NA
"64922","LE3.1",1986-10-06,"S", 0.50,  28.500,  6.80,0.800-0.860, 0.0500,  0.0100,  0.0200,  0.0300,< 0.0600,  0.0500,NA,NA,NA
"64923","LE3.1",1986-10-27,"B",NA,NA,  6.80, 0.690, 0.0200,< 0.0100,  0.0100,  0.0100,  0.0900,NA,NA,NA,NA
"64924","LE3.1",1986-10-27,"S", 1.50,  10.700,  8.70, 0.580, 0.0200,< 0.0100,  0.0100,  0.0100,  0.0800,NA,NA,NA,NA
"64925","LE3.1",1986-11-24,"B",NA,NA,  8.60, 0.480, 0.0200,  0.0100,  0.0000,  0.0200,  0.0800,NA,NA,NA,NA
"64926","LE3.1",1986-11-24,"S", 2.10,   4.900,  9.50, 0.410, 0.0200,  0.0100,  0.0000,  0.0200,  0.1100,NA,NA,NA,NA
"64927","LE3.1",1986-12-15,"B",NA,NA, 11.50,0.270-0.280, 0.0200,  0.0200,  0.0000,  0.0200, 0.0700- 0.0800,NA,NA,NA,NA
"64928","LE3.1",1986-12-15,"S", 1.80,   3.100, 12.10,0.370-0.380, 0.0200,  0.0200,  0.0000,  0.0200, 0.0700- 0.0800,NA,NA,NA,NA
"64929","LE3.1",1987-01-05,"B",NA,NA, 10.90,0.520-0.530, 0.0200,  0.0100,  0.0000,  0.0200, 0.1200- 0.1300,NA,NA,NA,NA
"64930","LE3.1",1987-01-05,"S", 1.90,   3.100, 10.80,0.620-0.630, 0.0200,  0.0100,  0.0000,  0.0200, 0.1200- 0.1300,  0.0500,NA,NA,NA
"64931","LE3.1",1987-03-03,"B",NA,NA, 12.40,0.910-0.920, 0.0300,NA, 0.0200- 0.0300,< 0.0100, 0.1100- 0.1200,NA,NA,NA,NA
"64932","LE3.1",1987-03-03,"S", 0.70,  34.900, 12.60,0.890-0.900, 0.0400,NA, 0.0300- 0.0400,< 0.0100, 0.1900- 0.2000,NA,NA,NA,NA
"64933","LE3.1",1987-03-17,"B",NA,NA,NA,0.820-0.830, 0.0400,< 0.0100, 0.0300- 0.0400,< 0.0100, 0.1200- 0.1300,< 0.0500,NA,NA,NA
